#GBE_ID	N_GBE	GBE_NAME	N_GBE	N_GBE	Y
MED1141145646	0	glau-opt_0.25%_eye_drops	0	0	Y
MED1141145660	1612	valsartan	1612	1612	Y
MED1141145668	332	diovan_40mg_capsule	332	332	Y
MED1141145704	0	monistat_2%_cream	0	0	Y
MED1141145706	1	dermonistat_cream	1	1	Y
MED1141145710	24	alphosyl_shampoo	24	24	Y
MED1141145722	0	slofenac_sr_75mg_m/r_tablet	0	0	Y
MED1141145782	2	deflazacort	2	2	Y
MED1141145800	0	fortum_monovial_2g_i-v_infusion_(pdr_for_recon)	0	0	Y
MED1141145824	0	magnesiocard_2.5mmol/614.8mg_tablet	0	0	Y
MED1141145880	43	cacit_d3_granules	43	43	Y
MED1141145900	73	femara_2.5mg_tablet	73	73	Y
MED1141145924	4	indinavir	4	4	Y
MED1141145988	0	crixivan_200mg_capsule	0	0	Y
MED1141145990	0	crixivan_400mg_capsule	0	0	Y
MED1141145996	15	imuran_10mg_tablet	15	15	Y
MED1141146030	0	muscinil_5mg_tablet	0	0	Y
MED1141146044	4	laxoberal_5mg/5ml_liquid	4	4	Y
MED1141146046	1	phillips_milk_of_magnesia_suspension	1	1	Y
MED1141146050	0	modisal_60_xl_m/r_tablet	0	0	Y
MED1141146054	0	keftid_250mg_capsule	0	0	Y
MED1141146062	0	lomont_70mg/5ml_s/f_suspension	0	0	Y
MED1141146084	10	oralbalance_oral_gel	10	10	Y
MED1141146112	0	keftid_500mg_capsule	0	0	Y
MED1141146138	2442	lipitor_10mg_tablet	2442	2442	Y
MED1141146184	0	tenben_capsule	0	0	Y
MED1141146188	833	latanoprost	833	833	Y
MED1141146198	993	xalatan_0.005%_eye_drops	993	993	Y
MED1141146234	12107	atorvastatin	12107	12107	Y
MED1141146250	1	entocort_2mg/100ml_enema	1	1	Y
MED1141146368	0	roferon-a_3million_iu/0.5ml_prefilled_syringe	0	0	Y
MED1141146370	0	roferon-a_4.5million_iu/0.5ml_prefilled_syringe	0	0	Y
MED1141146372	0	roferon-a_6million_iu/0.5ml_prefilled_syringe	0	0	Y
MED1141146374	0	roferon-a_9million_iu/0.5ml_prefilled_syringe	0	0	Y
MED1141146378	72	natrilix_sr_1.5mg_m/r_tablet	72	72	Y
MED1141146388	0	herpetad_cold_sore_5%_cream	0	0	Y
MED1141146400	3	flexotard_100mg_m/r_tablet	3	3	Y
MED1141146404	5	diclotard_75_m/r_tablet	5	5	Y
MED1141146422	2	urea+lauromacrogols_5%/3%_cream	2	2	Y
MED1141146426	24	balneum_plus_cream	24	24	Y
MED1141146428	1188	fexofenadine	1188	1188	Y
MED1141146606	569	calcium_carbonate+cholecalciferol_1.25g/200iu_tablet	569	569	Y
MED1141146612	226	calceos_chewable_tablet	226	226	Y
MED1141146728	1	altacite_500mg_tablet	1	1	Y
MED1141149110	2	cuprofen_5%_gel	2	2	Y
MED1141150246	0	sporanox_10mg/ml_oral_liquid	0	0	Y
MED1141150264	1	anbesol_adult_oral_gel	1	1	Y
MED1141150328	0	ecopace_12.5mg_tablet	0	0	Y
MED1141150430	0	dermacare_cream_150ml	0	0	Y
MED1141150454	0	soothelip_cold_sore_5%_cream	0	0	Y
MED1141150478	0	decubal_cream	0	0	Y
MED1141150500	1	slofedipine_20mg_m/r_tablet	1	1	Y
MED1141150538	0	nifedotard_20mr_m/r_tablet	0	0	Y
MED1141150560	1	kaplon_12.5mg_tablet	1	1	Y
MED1141150602	0	methex_1mg/1ml_mixture	0	0	Y
MED1141150612	0	palladone-sr_8mg_m/r_capsule	0	0	Y
MED1141150614	1	palladone-sr_16mg_m/r_capsule	1	1	Y
MED1141150616	0	palladone-sr_24mg_m/r_capsule	0	0	Y
MED1141150620	339	zolmitriptan	339	339	Y
MED1141150624	328	zomig_2.5mg_tablet	328	328	Y
MED1141150682	1	cabaser_1mg_tablet	1	1	Y
MED1141150690	7	hydromorphone_hydrochloride	7	7	Y
MED1141150694	0	palladone_1.3mg_capsule	0	0	Y
MED1141150698	0	palladone_2.6mg_capsule	0	0	Y
MED1141150700	2	diflucan_one_150mg_capsule	2	2	Y
MED1141150750	103	brimonidine_tartrate	103	103	Y
MED1141150754	74	alphagan_0.2%_eye_drops	74	74	Y
MED1141150834	17	donepezil_hydrochloride	17	17	Y
MED1141150840	22	aricept_5mg_tablet	22	22	Y
MED1141150866	18	maxolon_5mg_tablet	18	18	Y
MED1141150898	0	angiotensin_ii_receptor_antagonist+diuretic	0	0	Y
MED1141150930	1	isotretinoin+erythromycin_0.05%/2%_gel	1	1	Y
MED1141150932	1	isotrexin_gel	1	1	Y
MED1141151000	1	remifentanil	1	1	Y
MED1141151008	0	ultiva_1mg_injection_(pdr_for_recon)	0	0	Y
MED1141151010	0	ultiva_2mg_injection_(pdr_for_recon)	0	0	Y
MED1141151012	0	ultiva_5mg_injection_(pdr_for_recon)	0	0	Y
MED1141151016	302	losartan_potassium+hydrochlorothiazide_50mg/12.5mg_tablet	302	302	Y
MED1141151018	91	cozaar-comp_50mg/12.5mg_tablet	91	91	Y
MED1141151026	5	eurax_hc_cream	5	5	Y
MED1141151184	0	aqsia_eye_irrigation_solution	0	0	Y
MED1141151196	0	bss_eye_irrigation_solution	0	0	Y
MED1141151284	272	naratriptan	272	272	Y
MED1141151288	243	naramig_2.5mg_tablet	243	243	Y
MED1141151346	2	ciproxin_100mg_tablet	2	2	Y
MED1141151368	68	sandrena_0.5mg_gel	68	68	Y
MED1141151376	3	sleepia_50mg_capsule	3	3	Y
MED1141151382	0	hypapril_12.5mg_tablet	0	0	Y
MED1141151424	1	hydrocortisone_acetate+neomycin_sulphate_1.5%/0.5%_eye_drops	1	1	Y
MED1141151474	70	viazem_xl_120mg_m/r_capsule	70	70	Y
MED1141151558	0	expulin_dry_cough_s/f_linctus	0	0	Y
MED1141151588	1	altretamine	1	1	Y
MED1141151592	0	hexalen_50mg_capsule	0	0	Y
MED1141151616	0	expulin_decongestant_paediatric_s/f_linctus	0	0	Y
MED1141151718	403	evorel_conti_patch	403	403	Y
MED1141151744	0	lemlax_liquid	0	0	Y
MED1141151848	6	emulsiderm_emollient_emulsion	6	6	Y
MED1141151884	0	keftid_125mg/5ml_s/f_suspension	0	0	Y
MED1141151886	0	keftid_250mg/5ml_s/f_suspension	0	0	Y
MED1141151924	0	enprin_75mg_e/c_tablet	0	0	Y
MED1141151934	0	medinol_over_six_250mg/5ml_s/f_suspension	0	0	Y
MED1141151938	0	orovite_comploment_b6_100mg_m/r_tablet	0	0	Y
MED1141151946	113	cipramil_10mg_tablet	113	113	Y
MED1141151982	3	edronax_4mg_tablet	3	3	Y
MED1141152022	0	panoxyl_10_lotion	0	0	Y
MED1141152024	0	panoxyl_5_lotion	0	0	Y
MED1141152062	0	ampitrin_250mg_capsule	0	0	Y
MED1141152068	0	ampitrin_500mg_capsule	0	0	Y
MED1141152070	0	ampitrin_125mg/5ml_oral_suspension	0	0	Y
MED1141152074	6	corlan_pellet	6	6	Y
MED1141152076	1	half_propanix_la_80mg_m/r_capsule	1	1	Y
MED1141152098	56	rinatec_0.03%_aqueous_nasal_spray	56	56	Y
MED1141152130	4	flucloxin_250mg_capsule	4	4	Y
MED1141152132	1	flucloxin_500mg_capsule	1	1	Y
MED1141152134	1	flucloxin_125mg/5ml_oral_suspension	1	1	Y
MED1141152166	2	radian_b_muscle_rub	2	2	Y
MED1141152168	0	radian_b_muscle_lotion	0	0	Y
MED1141152198	3	crinone_4%_vaginal_gel	3	3	Y
MED1141152200	0	respillin_250mg_capsule	0	0	Y
MED1141152202	0	respillin_500mg_capsule	0	0	Y
MED1141152204	0	respillin_125mg/5ml_oral_suspension	0	0	Y
MED1141152206	0	respillin_250mg/5ml_oral_suspension	0	0	Y
MED1141152208	0	respillin_125mg/5ml_s/f_suspension	0	0	Y
MED1141152210	0	respillin_250mg/5ml_s/f_suspension	0	0	Y
MED1141152218	0	tenkicin_250mg_tablet	0	0	Y
MED1141152228	56	elleste-solo_mx_40_patch	56	56	Y
MED1141152236	4	tazarotene	4	4	Y
MED1141152242	1	zorac_0.05%_aqueous_gel	1	1	Y
MED1141152366	1	daktarin_dual_action_2%_cream	1	1	Y
MED1141152520	4	zidoval_0.75%_vaginal_gel	4	4	Y
MED1141152590	311	glimepiride	311	311	Y
MED1141152604	0	tretinoin	0	0	Y
MED1141152670	0	vistide_375mg/5ml_intravenous_infusion_conc	0	0	Y
MED1141152674	1	flamatak_mr_75mg_m/r_tablet	1	1	Y
MED1141152692	0	introna_18million_iu_injection_(pdr_for_recon)+diluent	0	0	Y
MED1141152732	991	mirtazapine	991	991	Y
MED1141152736	50	zispin_30mg_tablet	50	50	Y
MED1141152746	0	coltec_ec_400mg_e/c_tablet	0	0	Y
MED1141152768	0	lodiar_2mg_capsule	0	0	Y
MED1141152772	3	ursogal_150mg_tablet	3	3	Y
MED1141152848	211	quetiapine	211	211	Y
MED1141152860	46	seroquel_25mg_tablet	46	46	Y
MED1141152904	0	tasmar_100mg_tablet	0	0	Y
MED1141152966	1	vibramycin_acne_pack_50mg_capsule	1	1	Y
MED1141152986	24	zomorph_10mg_m/r_capsule	24	24	Y
MED1141152988	17	zomorph_30mg_m/r_capsule	17	17	Y
MED1141153032	150	zanidip_10mg_tablet	150	150	Y
MED1141153074	0	fletchers'_enemette	0	0	Y
MED1141153118	0	isocard_30mg_transdermal_spray	0	0	Y
MED1141153134	10	anadin_ibuprofen_200mg_tablet	10	10	Y
MED1141153138	0	urimin_5mg_tablet	0	0	Y
MED1141153146	0	urdox_300mg_tablet	0	0	Y
MED1141153172	45	asmasal_100micrograms_spacehaler	45	45	Y
MED1141153182	0	wellvone_750mg/5ml_s/f_suspension	0	0	Y
MED1141153186	37	tizanidine	37	37	Y
MED1141153192	5	zanaflex_2mg_tablet	5	5	Y
MED1141153228	0	klaricid_adult_250mg/sachet_granules	0	0	Y
MED1141153242	100	balsalazide_disodium	100	100	Y
MED1141153248	49	colazide_750mg_capsule	49	49	Y
MED1141153262	0	romozin_200mg_tablet	0	0	Y
MED1141153302	0	epogam_40_capsule	0	0	Y
MED1141153316	3	tarka_2mg/180mg_m/r_capsule	3	3	Y
MED1141153328	5	trandolapril+verapamil_hydrochloride	5	5	Y
MED1141153330	0	difenor_xl_100mg_m/r_tablet	0	0	Y
MED1141153346	0	pardelprin_mr_75mg_m/r_capsule	0	0	Y
MED1141153350	0	atovaquone+proguanil_hydrochloride	0	0	Y
MED1141153388	5	ventmax_sr_4mg_m/r_capsule	5	5	Y
MED1141153394	0	mibefradil	0	0	Y
MED1141153400	0	posicor_50mg_tablet	0	0	Y
MED1141153422	1	zamadol_sr_50mg_m/r_capsule	1	1	Y
MED1141153424	17	zamadol_sr_100mg_m/r_capsule	17	17	Y
MED1141153426	3	zamadol_sr_150mg_m/r_capsule	3	3	Y
MED1141153454	0	calazem_60mg_m/r_tablet	0	0	Y
MED1141153480	4	zamadol_sr_200mg_m/r_capsule	4	4	Y
MED1141156650	0	zileze_3.75_tablet	0	0	Y
MED1141156656	0	optil_60mg_m/r_tablet	0	0	Y
MED1141156666	15	neorecormon_500iu_injection_(pdr_for_recon)+solvent	15	15	Y
MED1141156668	0	chimax_250mg_tablet	0	0	Y
MED1141156672	0	equilon_135mg_tablet	0	0	Y
MED1141156676	1	proguanil_hydrochloride+chloroquine_phosphate	1	1	Y
MED1141156754	2	half_propatard_la_80mg_m/r_capsule	2	2	Y
MED1141156836	3931	candesartan_cilexetil	3931	3931	Y
MED1141156846	388	amias_2mg_tablet	388	388	Y
MED1141156856	1	paracetamol+domperidone_500mg/10mg_tablet	1	1	Y
MED1141156858	7	domperamol_tablet	7	7	Y
MED1141156956	0	videx_150mg_tablet	0	0	Y
MED1141156960	0	locabiotal_500micrograms_cfc-free_spray	0	0	Y
MED1141156966	0	flexotard_mr_100mg_m/r_tablet	0	0	Y
MED1141156984	29	amaryl_1mg_tablet	29	29	Y
MED1141157018	0	zaedoc_150_tablet	0	0	Y
MED1141157056	52	mizolastine_product	52	52	Y
MED1141157060	39	mizollen_10mg_m/r_tablet	39	39	Y
MED1141157112	2	diclovol_25mg_e/c_tablet	2	2	Y
MED1141157126	701	montelukast_product	701	701	Y
MED1141157132	238	singulair_10mg_tablet	238	238	Y
MED1141157136	1	dilcardia_sr_60mg_m/r_capsule	1	1	Y
MED1141157140	13	nifedipress_mr_10_m/r_tablet	13	13	Y
MED1141157166	6	misoprostol_product	6	6	Y
MED1141157178	109	senna_product	109	109	Y
MED1141157180	0	sennosides_product	0	0	Y
MED1141157182	2	pancreatin_product	2	2	Y
MED1141157184	0	ethacrynic_acid_product	0	0	Y
MED1141157186	3	disopyramide_product	3	3	Y
MED1141157210	0	tixylix_catarrh_syrup	0	0	Y
MED1141157214	0	tixylix_cough_&_cold_linctus	0	0	Y
MED1141157230	0	raxar_400mg_tablet	0	0	Y
MED1141157252	317	glyceryl_trinitrate_product	317	317	Y
MED1141157254	52	isosorbide_mononitrate_product	52	52	Y
MED1141157258	0	ethamsylate_product	0	0	Y
MED1141157262	2	gemfibrozil_product	2	2	Y
MED1141157268	1	ganciclovir_product	1	1	Y
MED1141157270	0	famciclovir_product	0	0	Y
MED1141157272	1	valaciclovir_product	1	1	Y
MED1141157274	0	saquinavir_product	0	0	Y
MED1141157276	0	pyrimethamine_product	0	0	Y
MED1141157278	0	mefloquine_product	0	0	Y
MED1141157294	245	hydrocortisone_product	245	245	Y
MED1141157296	9	desmopressin_product	9	9	Y
MED1141157298	1	danazol_product	1	1	Y
MED1141157300	0	dinoprostone_product	0	0	Y
MED1141157302	0	mifepristone_product	0	0	Y
MED1141157304	22	clotrimazole_product	22	22	Y
MED1141157322	0	terfenadine_product	0	0	Y
MED1141157324	76	loratadine_product	76	76	Y
MED1141157332	50	sumatriptan_product	50	50	Y
MED1141157336	1	tetrabenazine_product	1	1	Y
MED1141157338	1	disulfiram_product	1	1	Y
MED1141157350	1	cefotaxime_product	1	1	Y
MED1141157352	1	cephradine_product	1	1	Y
MED1141157354	0	kanamycin_product	0	0	Y
MED1141157356	23	erythromycin_product	23	23	Y
MED1141157358	7	clindamycin_product	7	7	Y
MED1141157360	0	rifampicin_product	0	0	Y
MED1141157362	0	clofazimine_product	0	0	Y
MED1141157364	80	metronidazole_product	80	80	Y
MED1141157366	9	ciprofloxacin_product	9	9	Y
MED1141157368	2	fluconazole_product	2	2	Y
MED1141157370	1	zidovudine_product	1	1	Y
MED1141157376	0	etoposide_product	0	0	Y
MED1141157388	5	covonia_bronchial_balsam_syrup	5	5	Y
MED1141157392	0	buserelin_product	0	0	Y
MED1141157394	10	goserelin_product	10	10	Y
MED1141157396	0	tobramycin_product	0	0	Y
MED1141157398	3	miconazole_product	3	3	Y
MED1141157400	4	nystatin_product	4	4	Y
MED1141157402	126	prednisolone_product	126	126	Y
MED1141157404	3	ethinyloestradiol_product	3	3	Y
MED1141157406	12	norethisterone_product	12	12	Y
MED1141157410	10	levonorgestrel_product	10	10	Y
MED1141157412	61	ibuprofen_product	61	61	Y
MED1141157414	17	salicylic_acid_product	17	17	Y
MED1141157416	0	cholestyramine_product	0	0	Y
MED1141157418	99	budesonide_product	99	99	Y
MED1141157420	0	interferon_beta-1b_product	0	0	Y
MED1141157422	0	levocabastine_product	0	0	Y
MED1141157438	1	ciproxin_5g/100ml_oral_suspension	1	1	Y
MED1141157448	1	epoetin_alfa_product	1	1	Y
MED1141157452	8	indomethacin_product	8	8	Y
MED1141157458	183	hypromellose_product	183	183	Y
MED1141157460	0	covonia_night_time_formula_syrup	0	0	Y
MED1141157470	61	fentanyl_product	61	61	Y
MED1141157472	1	calcium_polystyrene_sulphonate_product	1	1	Y
MED1141157482	8	hyoscine_product	8	8	Y
MED1141157486	528	salbutamol_product	528	528	Y
MED1141157488	0	granisetron_product	0	0	Y
MED1141157490	6	indoramin_product	6	6	Y
MED1141157492	0	mestranol_product	0	0	Y
MED1141157494	113	ispaghula_husk_product	113	113	Y
MED1141157496	11	diazepam_product	11	11	Y
MED1141157498	2	gentamicin_product	2	2	Y
MED1141162520	0	respontin_250micrograms/1ml_nebule	0	0	Y
MED1141162526	67	benadryl_allergy_relief_8mg_capsule	67	67	Y
MED1141162532	6	minims_dexamethasone_na_phosphate_0.1%_s-d_eye_drops	6	6	Y
MED1141162544	70	lipantil_micro_67mg_capsule	70	70	Y
MED1141162546	0	nivaten_retard_10mg_m/r_tablet	0	0	Y
MED1141162550	17	monosorb_xl_60_m/r_tablet	17	17	Y
MED1141162618	0	fungederm_1%_cream	0	0	Y
MED1141162634	0	tropiovent_250micrograms/1ml_steripoule	0	0	Y
MED1141162676	0	tavanic_250mg_tablet	0	0	Y
MED1141162678	1	tavanic_500mg_tablet	1	1	Y
MED1141162692	0	introna_25million_iu/1ml_prefilled_pen	0	0	Y
MED1141162694	0	introna_50million_iu/1ml_prefilled_pen	0	0	Y
MED1141162704	0	metharose_1mg/1ml_s/f_oral_solution	0	0	Y
MED1141162712	0	monodur_60mg_m/r_tablet	0	0	Y
MED1141162726	0	avoca_wart_and_verruca_set	0	0	Y
MED1141162746	0	ucine_500mg_tablet	0	0	Y
MED1141162752	0	viraferon_15million_iu/1ml_prefilled_pen	0	0	Y
MED1141162824	532	detrusitol_1mg_tablet	532	532	Y
MED1141162898	0	timonil_retard_200mg_m/r_tablet	0	0	Y
MED1141162940	10	e45_emollient_bath_oil	10	10	Y
MED1141162950	0	dexomon_sr_75mg_m/r_tablet	0	0	Y
MED1141162970	10	optilast_0.05%_eye_drops	10	10	Y
MED1141162982	7	muse_125micrograms_pellet	7	7	Y
MED1141163014	0	acoflam_25mg_e/c_tablet	0	0	Y
MED1141163032	5	calcort_1mg_tablet	5	5	Y
MED1141163094	1	dayleve_0.1%_cream	1	1	Y
MED1141163114	71	modafinil	71	71	Y
MED1141163118	14	provigil_100mg_tablet	14	14	Y
MED1141163120	1	zamadol_100mg/2ml_injection	1	1	Y
MED1141163126	8	condrotec_tablet	8	8	Y
MED1141163138	0	aspirin+papaveretum_500mg/7.71mg_dispersible_tablet	0	0	Y
MED1141163142	0	clioquinol_product	0	0	Y
MED1141163144	0	danlax_suspension	0	0	Y
MED1141163146	47	beclo-aqua_50_nasal_spray	47	47	Y
MED1141163298	0	sevredol_10mg/5ml_oral_solution	0	0	Y
MED1141163532	0	erythroped_forte_sf_500mg/5ml_s/f_suspension	0	0	Y
MED1141163654	4	povidone	4	4	Y
MED1141163656	3	oculotect_5%_single-use_eye_drops	3	3	Y
MED1141163670	0	migranal_2mg/0.5ml_nasal_spray	0	0	Y
MED1141163716	0	primacine_125mg/5ml_suspension	0	0	Y
MED1141163766	0	medised_colour_free_s/f_suspension	0	0	Y
MED1141163770	0	dihydroergotamine	0	0	Y
MED1141163778	0	primacine_250mg/5ml_suspension	0	0	Y
MED1141163832	1	budenofalk_3mg_capsule	1	1	Y
MED1141163840	0	mistamine_10mg_m/r_tablet	0	0	Y
MED1141163860	0	crystapen_1200mg_injection_(pdr_for_recon)	0	0	Y
MED1141164036	1	maxivent_2.5mg/2.5ml_steripoule	1	1	Y
MED1141164050	0	imazin_xl_60mg/75mg_m/r_tablet	0	0	Y
MED1141164148	19	imidapril_hydrochloride	19	19	Y
MED1141164154	2	tanatril_5mg_tablet	2	2	Y
MED1141164176	0	otradrops_adult_formula_0.1%_nose_drops	0	0	Y
MED1141164192	0	temodal_5mg_capsule	0	0	Y
MED1141164202	1	diasorb_2mg_capsule	1	1	Y
MED1141164240	0	subutex_400micrograms_sublingual_tablet	0	0	Y
MED1141164246	1	subutex_2mg_sublingual_tablet	1	1	Y
MED1141164248	3	subutex_8mg_sublingual_tablet	3	3	Y
MED1141164260	0	emedastine	0	0	Y
MED1141164266	1	emadine_0.05%_eye_drops	1	1	Y
MED1141164280	40	nebilet_5mg_tablet	40	40	Y
MED1141164592	0	fortovase_200mg_capsule	0	0	Y
MED1141164602	0	mothers'_and_children's_vitamin_drops	0	0	Y
MED1141164616	80	protium_20mg_e/c_tablet	80	80	Y
MED1141164618	0	ketil_2.5%_gel	0	0	Y
MED1141164652	35	unguentum_m_cream	35	35	Y
MED1141164678	0	sangcya_100mg/ml_oral_solution	0	0	Y
MED1141164746	4	dexketoprofen	4	4	Y
MED1141164760	10	marevan_0.5mg_tablet	10	10	Y
MED1141164788	0	angitak_1.25mg_spray	0	0	Y
MED1141164828	2678	adcal-d3_1.5g/10micrograms_chewable_tablet	2678	2678	Y
MED1141164834	0	klaricid_250mg/5ml_paediatric_suspension	0	0	Y
MED1141164836	8	eucerin_10%_cream	8	8	Y
MED1141164872	106	sinemet-62.5_tablet	106	106	Y
MED1141164874	3	nurofen_gel	3	3	Y
MED1141165028	10	artelac_0.32%_single-use_eye_drops	10	10	Y
MED1141165244	1	rofecoxib	1	1	Y
MED1141165252	0	vioxx_12.5mg_tablet	0	0	Y
MED1141165254	0	vioxx_25mg_tablet	0	0	Y
MED1141165312	0	vioxx_12.5mg/5ml_oral_suspension	0	0	Y
MED1141165314	0	vioxx_25mg/5ml_oral_suspension	0	0	Y
MED1141165324	1	cetrotide_0.25mg_injection_(pdr_for_recon)+solvent	1	1	Y
MED1141165408	0	virazole_6g_inhalation_(pdr_for_recon)	0	0	Y
MED1141165410	0	ancotil_2.5g/250ml_intravenous_infusion	0	0	Y
MED1141165476	5	triapin_mite_2.5mg/2.5mg_tablet	5	5	Y
MED1141165502	0	paranorm_cough_syrup	0	0	Y
MED1141165512	59	kapake_capsule	59	59	Y
MED1141165514	1	rebetol_200mg_capsule	1	1	Y
MED1141165518	35	efavirenz	35	35	Y
MED1141165526	1	sustiva_50mg_capsule	1	1	Y
MED1141165528	5	sustiva_100mg_capsule	5	5	Y
MED1141165530	1	sustiva_200mg_capsule	1	1	Y
MED1141165548	0	physeptone_20mg/2ml_injection	0	0	Y
MED1141165550	0	physeptone_35mg/3.5ml_injection	0	0	Y
MED1141165556	0	physeptone_1mg/1ml_mixture	0	0	Y
MED1141165574	0	galprofen_100mg/5ml_oral_suspension	0	0	Y
MED1141165754	10	librofem_200mg_tablet	10	10	Y
MED1141165852	32	abacavir	32	32	Y
MED1141165858	4	ziagen_300mg_tablet	4	4	Y
MED1141165860	0	ziagen_20mg/ml_oral_solution	0	0	Y
MED1141165868	0	zydol_xl_150mg_m/r_tablet	0	0	Y
MED1141166002	0	privacom_500mg_pessary	0	0	Y
MED1141166006	553	telmisartan	553	553	Y
MED1141166086	111	rennie_duo_oral_suspension	111	111	Y
MED1141166128	0	quinupristin+dalfopristin	0	0	Y
MED1141166168	0	zanamivir	0	0	Y
MED1141166176	0	relenza_5mg/blister_disks+diskhaler	0	0	Y
MED1141166188	0	zeffix_5mg/1ml_oral_solution	0	0	Y
MED1141166264	14	spasmonal_fibre_granules_500g	14	14	Y
MED1141166288	0	viralief_5%_cream	0	0	Y
MED1141166294	150	leflunomide	150	150	Y
MED1141166302	7	arava_10mg_tablet	7	7	Y
MED1141166304	4	arava_20mg_tablet	4	4	Y
MED1141166306	1	arava_100mg_tablet	1	1	Y
MED1141166346	0	promictuline_2.5mg_tablet	0	0	Y
MED1141166366	1	ethinyloestradiol+gestodene_20micrograms/75micrograms_tablet	1	1	Y
MED1141166368	35	femodette_tablet	35	35	Y
MED1141166454	0	acticin_0.025%_cream	0	0	Y
MED1141166472	0	brevoxyl_4%_cream	0	0	Y
MED1141166498	0	lomefloxacin	0	0	Y
MED1141166514	0	pickles_ointment	0	0	Y
MED1141166572	0	wartex_ointment	0	0	Y
MED1141166600	0	amidox_100mg_tablet	0	0	Y
MED1141166746	57	capsaicin_0.025%_cream	57	57	Y
MED1141166748	9	zacin_0.025%_cream	9	9	Y
MED1141166752	0	coroday_mr_20mg_m/r_tablet	0	0	Y
MED1141166858	12	chemydur_60xl_m/r_tablet	12	12	Y
MED1141166892	0	cystagon_50mg_capsule	0	0	Y
MED1141166930	0	claforan_1g_infusion_(pdr_for_recon)_vial_with_connector	0	0	Y
MED1141166932	0	claforan_2g_infusion_(pdr_for_recon)_vial_with_connector	0	0	Y
MED1141166956	0	eryacne_2_topical_gel	0	0	Y
MED1141166998	6	imodium_plus_2mg/125mg_chewable_tablet	6	6	Y
MED1141167014	45	nevirapine	45	45	Y
MED1141167038	43	rozex_0.75%_cream	43	43	Y
MED1141167096	35	loperamide_hydrochloride+simethicone	35	35	Y
MED1141167108	0	froop_co_5mg/40mg_tablet	0	0	Y
MED1141167120	0	tramake_insts_50mg/sachet_powder	0	0	Y
MED1141167122	0	tramake_insts_100mg/sachet_powder	0	0	Y
MED1141167140	60	exorex_lotion	60	60	Y
MED1141167174	1	tramazoline_hydrochloride+dexamethasone_isonicotinate	1	1	Y
MED1141167178	0	efamast_40_capsule	0	0	Y
MED1141167206	80	oestrogel_0.06%_gel	80	80	Y
MED1141167252	0	pinadone_1mg/1ml_mixture	0	0	Y
MED1141167254	0	pinadone_1mg/1ml_s/f_mixture	0	0	Y
MED1141167308	8	phosex_1g_tablet	8	8	Y
MED1141167334	443	colofac-100_tablet	443	443	Y
MED1141167418	0	rantec_150mg_tablet	0	0	Y
MED1141167430	9	lanreotide	9	9	Y
MED1141167490	4	somatuline_la_30mg_injection_(pdr)+diluent+syringe	4	4	Y
MED1141167508	0	cidomycin_0.3%_ointment	0	0	Y
MED1141167608	0	achromycin_3%_ointment	0	0	Y
MED1141167610	0	cidomycin_0.3%_cream	0	0	Y
MED1141167624	1	nelfinavir	1	1	Y
MED1141167632	0	viracept_250mg_tablet	0	0	Y
MED1141167634	0	viracept_50mg/1g_oral_powder	0	0	Y
MED1141167678	11	pharmaton_capsule	11	11	Y
MED1141167700	4	exelon_1.5mg_capsule	4	4	Y
MED1141167708	119	beclomist_50micrograms_nasal_spray	119	119	Y
MED1141167758	0	hyteneze_12.5_tablet	0	0	Y
MED1141167814	7	imiquimod	7	7	Y
MED1141167832	29	zemtard_120_xl_m/r_capsule	29	29	Y
MED1141167876	7	aldara_5%_cream	7	7	Y
MED1141167932	271	rizatriptan	271	271	Y
MED1141167940	184	maxalt_5mg_tablet	184	184	Y
MED1141167976	11	zyprexa_2.5mg_tablet	11	11	Y
MED1141167990	3	oilatum_fragrance_free_liquid_bath_additive	3	3	Y
MED1141168108	139	isotard_25xl_m/r_tablet	139	139	Y
MED1141168116	3	refresh_1.4%_ophthalmic_solution	3	3	Y
MED1141168122	188	solpadol_capsule	188	188	Y
MED1141168270	0	cefprozil	0	0	Y
MED1141168318	2422	clopidogrel	2422	2422	Y
MED1141168322	154	plavix_75mg_tablet	154	154	Y
MED1141168324	2	oestradiol+norethisterone_acetate_1mg/0.5mg_tablet	2	2	Y
MED1141168326	724	kliovance_1mg/0.5mg_tablet	724	724	Y
MED1141168330	0	cefzil_250mg_tablet	0	0	Y
MED1141168332	0	cefzil_500mg_tablet	0	0	Y
MED1141168334	0	cefzil_250mg/5ml_oral_suspension	0	0	Y
MED1141168340	21	zafirlukast	21	21	Y
MED1141168344	12	accolate_20mg_tablet	12	12	Y
MED1141168436	4	tiagabine	4	4	Y
MED1141168444	1	gabitril_5mg_tablet	1	1	Y
MED1141168554	448	migraleve_tablet	448	448	Y
MED1141168560	0	alvedon_250mg_suppository	0	0	Y
MED1141168562	0	alvedon_60mg_suppository	0	0	Y
MED1141168568	0	bezagen_xl_400mg_m/r_tablet	0	0	Y
MED1141168574	221	raloxifene_hydrochloride	221	221	Y
MED1141168578	99	evista_60mg_tablet	99	99	Y
MED1141168584	644	rabeprazole_sodium	644	644	Y
MED1141168590	219	pariet_10mg_e/c_tablet	219	219	Y
MED1141168650	90	solpadeine_capsule	90	90	Y
MED1141168652	0	ketpron_xl_100mg_m/r_capsule	0	0	Y
MED1141168680	385	orlistat	385	385	Y
MED1141168684	292	xenical_120mg_capsule	292	292	Y
