Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
				Source of report of D51 (vitamin b12 deficiency anaemia)	130625									3267	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130625
				Source of report of B98 (other specified infectious agents as the cause of diseases classified to other chapters)	130343									3485	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130343
				Source of report of B33 (other viral diseases, not elsewhere classified)	130223									230	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130223
				Source of report of B96 (other bacterial agents as the cause of diseases classified to other chapters)	130339									13058	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130339
				Source of report of B97 (viral agents as the cause of diseases classified to other chapters)	130341									810	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130341
*	2017-Nov-10	Obsessive_compulsive_disorder_(OCD)_diagnosed_by _a_professional	BIN_FC70020544	Mental health problems ever diagnosed by a professional	20544	0	19		7	-818,-819		7		50102	Accruing	Categorical multiple	mm3	Primary	Unisex	1	16	1401	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20544
		Hair_colour_(natural,_before_greying)_brown	BIN_FC7001747	Volume of S-orbital-med-olfact (right hemisphere)	1747	0	7		7			3;4	1;2;5;6	21915	Accruing	Continuous	mm3	Derived	Unisex	1	1	100434	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100434
	8/27/17	Volume_of_grey_matter_in_Inferior_Frontal_Gyrus,_pars_opercularis_(right)	INI25793	Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (right)	25793	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25793
	8/27/17	Volume_of_grey_matter_in_Inferior_Frontal_Gyrus,_pars_triangularis_(right)	INI25791	Volume of grey matter in Inferior Frontal Gyrus, pars triangularis (right)	25791	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25791
	8/27/17	Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_anterior_division_(right)	INI25803	Volume of grey matter in Middle Temporal Gyrus, anterior division (right)	25803	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25803
		Vitamin_A_vs_multivitamin	BIN_FC7006155	Volume of S-postcentral (right hemisphere)	6155		19		7	-3		1	7	21915	Accruing	Continuous	mm3	Derived	Unisex	1	1	100629	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100629
	8/27/17	Volume_of_grey_matter_in_Superior_Temporal_Gyrus,_anterior_division_(right)	INI25799	Volume of grey matter in Superior Temporal Gyrus, anterior division (right)	25799	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25799
	8/27/17	Volume_of_grey_matter_in_Superior_Temporal_Gyrus,_anterior_division_(left)	INI25798	Volume of grey matter in Superior Temporal Gyrus, anterior division (left)	25798	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25798
		Omeprazole_use_self-reported	BIN_FC11006154	Volume of S-suborbital (right hemisphere)	6154		12		11	-3		5	-7	21915	Accruing	Continuous	mm3	Derived	Unisex	1	1	100628	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100628
	8/27/17	90th_percentile_of_BOLD_effect_(in_group-defined_mask)_for_shapes_activation	INI25761	90th percentile of BOLD effect (in group-defined mask) for shapes activation	25761	1		1						8945	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25761
Guhan	11/26/18	Average_weekly_fortified_wine_intake	INI1608	Average weekly fortified wine intake	1608	1		1		-1;-3				348348	Complete	Integer	glasses	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1608
Guhan	11/26/18	Childhood_sunburn_occasions	INI1737	Childhood sunburn occasions	1737	1		1		-1;-3				498448	Complete	Integer	times	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1737
Guhan	11/26/18	Father's_age_at_death	INI1807	Father's age at death	1807	1		1		-1;-3				383027	Complete	Integer	years	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1807
	8/27/17	Volume_of_grey_matter_in_Angular_Gyrus_(left)	INI25822	Volume of grey matter in Angular Gyrus (left)	25822	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25822
Guhan	11/26/18	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25554	Weighted-mean MO in tract inferior fronto-occipital fasciculus (left)	25554	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25554
Guhan	2019/11/15	Plain cereal intake (Diet, 24hr recall, Online follow-up)	INI100830	Plain cereal intake	100830	1	0	1			555;1;200			28577	Complete	Categorical single	Bowl	Primary	Unisex	5	1	100001	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100830
Matt	11/9/18	Heel_quantitative_ultrasound_index_(QUI),_manual_entry	INI3083	Heel quantitative ultrasound index (QUI), manual entry	3083	1		1						42733	Complete	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3083
Ruge	2019/11/15	Chest pain or discomfort when walking uphill or hurrying	BIN3751	Chest pain or discomfort when walking uphill or hurrying	3751	0	1		1	-1;-3		1	0	68852	Complete	Categorical single	femtolitres	Primary	Unisex	4	1	100564	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3751
Guhan	2019/11/15	Cholesterol-lowering milk (Diet, 24hr recall, Online follow-up)	BIN_FC90100920	Type milk consumed	100920	0	10		9	222		2110	0;2102;2103;2104;2105;2106;2107;2108;2109;2199	211017	Complete	Categorical single	picograms	Primary	Unisex	5	1	100015	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100920
				Mean L3 in sagittal stratum on FA skeleton (left)	25327									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25327
				Mean MD in corticospinal tract on FA skeleton (right)	25110									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25110
				Source of report of B81 (other intestinal helminthiases, not elsewhere classified)	130313									17	Ongoing	Categorical single	10^9 cells/Litre	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130313
				Urea aliquot	30672									474380	Accruing	Categorical single	percent	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30672
				Forced vital capacity (FVC) Z-score	20257									379404	Accruing	Continuous	Z	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20257
				Mean L2 in posterior corona radiata on FA skeleton (right)	25274									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25274
Guhan	2019/11/15	Rice/oat/vegetable milk (Diet, 24hr recall, Online follow-up)	BIN_FC70100920	Type milk consumed	100920	0	10		7	222		2108	0;2102;2103;2104;2105;2106;2107;2109;2110;2199	211017	Complete	Categorical single	10^9 cells/Litre	Primary	Unisex	5	1	100015	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100920
Ruge	2019/11/15	Leg pain on walking : action taken (Stop)	BIN_FC10005507	Leg pain on walking : action taken	5507	0	3		1	-1;-3		1	2;3	49984	Complete	Categorical single	10^9 cells/Litre	Primary	Unisex	4	1	100549	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5507
				Mean L1 in cingulum hippocampus on FA skeleton (left)	25237									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25237
		Length_of_longest_manic/irritable_episode	QT_FC1005663	Eosinophill count	5663	1		1		-1;-3	11;12;13			478503	Complete	Continuous	10^9 cells/Litre	Primary	Unisex	3	1	100499	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100499
Guhan	11/26/18	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(right)	INI25522	Weighted-mean MD in tract parahippocampal part of cingulum (right)	25522	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25522
	8/27/17	90th_percentile_of_z-statistic_(in_group-defined_mask)_for_shapes_activation	INI25762	90th percentile of z-statistic (in group-defined mask) for shapes activation	25762	1		1						8945	Accruing	Continuous	Z	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25762
Guhan	11/26/18	Years_of_bringing_up_phlegm/sputum/mucus_on_most_days	INI22505	Years of bringing up phlegm/sputum/mucus on most days	22505	1		1						10481	Accruing	Integer	years	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22505
	2017-Nov-10	General_happiness_with_own_health	QT_FC10020459	General happiness with own health	20459	1	1	1		-818,-121	1,2,3,4,5,6			157366	Accruing	Categorical single	percent	Primary	Unisex	1	1	537	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20459
				Mean L3 in splenium of corpus callosum on FA skeleton	25300									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25300
				ECG, number of stages in a phase	5993									95151	Complete	Integer	percent	Primary	Unisex	2	3		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5993
Ruge	2019/11/15	Which eye(s) affected by diabetes-related eye disease (Right eye)	BIN_FC10005890	Which eye(s) affected by diabetes-related eye disease	5890	0	2		1			1;3	2	2017	Complete	Categorical single	percent	Primary	Unisex	4	1	100515	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5890
Guhan	2019/11/18	Never has inability to stop worry during worst period of anxiety	BIN_FC40020539	Frequency of inability to stop worrying during worst period of anxiety	20539	0	4		4	-818;-121		0	1;2;3	478273	Complete	Categorical multiple	percent	Primary	Unisex	3	1	519	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20539
Guhan	11/26/18	Forced_expiratory_volume_in_1-second_(FEV1)_(pilot)	INI10695	Forced expiratory volume in 1-second (FEV1) (pilot)	10695	1		1						3421	Complete	Continuous	litres	Primary	Unisex	1	4		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10695
*	2017-Nov-10	Non-drug_therapies_taken_for_depression	BIN_FC30020547	Activities undertaken to treat depression	20547	0	3		3	-818		1,3		40347	Accruing	Categorical multiple	10^12 cells/Litre	Primary	Unisex	1	2	1406	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20547
				Source of report of B30 (viral conjunctivitis)	130221									196	Ongoing	Categorical single	femtolitres	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130221
				3mm asymmetry index unreliable (left)	5141									11661	Complete	Categorical single	femtolitres	Primary	Unisex	2	6	1207	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5141
Guhan	2019/11/15	Tea consumed	BIN100390	Tea consumed	100390	0	1		1			1	0	211017	Complete	Categorical single	ratio	Primary	Unisex	5	1	100010	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100390
Guhan	11/26/18	Years_of_cough_on_most_days	INI22503	Years of cough on most days	22503	1		1						16498	Accruing	Integer	years	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22503
				Medication for smoking cessation, constipation, heartburn, allergies (pilot)	10005									3771	Complete	Categorical multiple	10^12 cells/Litre	Primary	Unisex	1	3	100689	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10005
Lab	20190327	pp150_Nter_antigen_for_Human_Cytomegalovirus	INI23007	pp150 Nter antigen for Human Cytomegalovirus	23007	1		1						9691	Accruing	Integer	mg/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23007
Lab	20190327	pp_52_antigen_for_Human_Cytomegalovirus	INI23008	pp 52 antigen for Human Cytomegalovirus	23008	1		1						9691	Accruing	Integer		Primary	Unisex	2	1	198.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23008
Guhan	2019/11/15	Danish pastry intake (Diet, 24hr recall, Online follow-up)	INI102060	Danish pastry intake	102060	1	0	1			555;1;2;3;400			8919	Complete	Categorical single	Pastry	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102060
Guhan	2019/11/15	Croissant intake (Diet, 24hr recall, Online follow-up)	INI102050	Croissant intake	102050	1	0	1			555;1;2;3;400			9618	Complete	Categorical single	Pastry	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102050
*	2017-Nov-10	Drugs_or_alcohol_taken_for_depression	BIN_FC30020546	Substances taken for depression	20546	0	4		3	-818		4		45720	Accruing	Categorical multiple	millimole/L	Primary	Unisex	1	3	1405	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20546
Guhan	11/26/18	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(left)	INI25511	Weighted-mean FA in tract superior thalamic radiation (left)	25511	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1	197.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25511
Guhan	11/26/18	Sleep_duration	INI1160	Sleep duration	1160	1		1		-1;-3				501672	Complete	Integer	hours/day	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1160
Guhan	11/26/18	Peak_expiratory_flow_(PEF)_(pilot)	INI10696	Peak expiratory flow (PEF) (pilot)	10696	1		1						3421	Complete	Integer		Primary	Unisex	1	4	196.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10696
				Frequency of solarium/sunlamp use	2277									498721	Complete	Integer	times/year	Primary	Unisex	4	1	100537	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2277
Ruge	2019/11/15	Use of sun/uv protection (Do not go out in sunshine)	BIN_FC50002267	Use of sun/uv protection	2267	0	5		5	-1;-3		5	1;2;3;4	20432	Accruing	Categorical single		Primary	Unisex	2	1	100536	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2267
Ruge	2019/11/15	Leg pain on walking : action taken (Slow down)	BIN_FC20005507	Leg pain on walking : action taken	5507	0	3		2	-1;-3		2	1;3	12660	Accruing	Categorical single		Primary	Unisex	4	1	100549	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5507
Ruge	2019/11/15	Leg pain on walking : action taken (Continue at same pace)	BIN_FC30005507	Leg pain on walking : action taken	5507	0	3		3	-1;-3		3	1;2	89767	Accruing	Categorical single		Primary	Unisex	4	1	100549	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5507
Ruge	2019/11/15	Leg pain on walking : effect of standing still (Pain usually disappears in less than 10 minutes)	BIN_FC20005518	Leg pain on walking : effect of standing still	5518	0	2		2	-1;-3		2	1	84724	Accruing	Categorical single		Primary	Unisex	4	1	100550	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5518
Ruge	2019/11/15	Leg pain on walking : effect of standing still (Pain usually continues for more than 10 minutes)	BIN_FC10005518	Leg pain on walking : effect of standing still	5518	0	2		1	-1;-3		1	2	49984	Complete	Categorical single		Primary	Unisex	4	1	100550	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5518
Ruge	2019/11/15	Surgery/amputation of toe or leg (Yes, leg below the knee)	BIN_FC20005540	Surgery/amputation of toe or leg	5540	0	3		2	-1;-3		2	0;1;3	89805	Accruing	Categorical single		Primary	Unisex	4	1	100552	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5540
Ruge	2019/11/15	Surgery/amputation of toe or leg (Yes, toes)	BIN_FC10005540	Surgery/amputation of toe or leg	5540	0	3		1	-1;-3		1	0;2;3	49984	Complete	Categorical single		Primary	Unisex	4	1	100552	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5540
				Mean time to correctly identify matches	20023									496846	Complete	Integer	milliseconds	Derived	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20023
				Pack years of smoking	20161									152484	Complete	Continuous	years	Derived	Unisex	4	1	38.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20161
				Diastolic brachial blood pressure	12698									29355	Accruing	Integer	mmHg	Primary	Unisex	1	1	39.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12698
				Cardiac index during PWA	12702									28012	Accruing	Continuous	litres/min/m2	Primary	Unisex	1	4	87.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12702
				Pack years adult smoking as proportion of life span exposed to smoking	20162									152484	Complete	Continuous	Units	Derived	Unisex	4	1	261.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20162
				Forced expiratory volume in 1-second (FEV1) Z-score	20256									379404	Accruing	Continuous	Z	Derived	Unisex	1	1	262.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20256
Guhan	12/5/18	Nitrogen_dioxide_air_pollution;_2005	INI24016	Nitrogen dioxide air pollution; 2005	24016	1		1						495165	Complete	Continuous	micro-g/m3	Primary	Unisex	1	1	240.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24016
Guhan	12/5/18	Nitrogen_dioxide_air_pollution;_2006	INI24017	Nitrogen dioxide air pollution; 2006	24017	1		1						495165	Complete	Continuous	micro-g/m3	Primary	Unisex	1	1	19.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24017
Guhan	12/5/18	Nitrogen_dioxide_air_pollution;_2007	INI24018	Nitrogen dioxide air pollution; 2007	24018	1		1						495165	Complete	Continuous	micro-g/m3	Primary	Unisex	1	1	19.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24018
				Mean MO in posterior corona radiata on FA skeleton (left)	25179									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	87.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25179
Guhan	12/5/18	Average_daytime_sound_level_of_noise_pollution	INI24020	Average daytime sound level of noise pollution	24020	1		1						495165	Complete	Continuous	dB	Primary	Unisex	1	1	19.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24020
Guhan	12/5/18	Average_evening_sound_level_of_noise_pollution	INI24021	Average evening sound level of noise pollution	24021	1		1						495165	Complete	Continuous	dB	Primary	Unisex	1	1	87.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24021
	8/27/17	Anterior_thigh_lean_muscle_volume_(left)	INI22405	Anterior thigh lean muscle volume (left)	22405	1		1						951	Accruing	Continuous	litres	Derived	Unisex	1	1	240.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22405
Guhan	11/9/18	Brain_MRI_measurement_completed	BIN12188	Brain MRI measurement completed	12188		1		1	-1		1	0	27581	Accruing	Categorical single		Primary	Unisex	1	1	21	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12188
Yosuke	2019/11/15	Chest pain felt during physical activity	BIN6015	Chest pain felt during physical activity	6015	0	1			2		1	0	96557	Complete	Categorical single		Primary	Unisex	2	1	100267	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6015
Lab	20190327	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	BIN23059	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	23059		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23059
Lab	20190327	HHV-6A_seropositivity_for_Human_Herpesvirus-6	BIN23056	HHV-6A seropositivity for Human Herpesvirus-6	23056		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23056
Lab	20190327	HHV-6B_seropositivity_for_Human_Herpesvirus-6	BIN23057	HHV-6B seropositivity for Human Herpesvirus-6	23057		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23057
