#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
INI4198	Position_of_the_pulse_wave_peak	4198	21731	10136	24983	196000	128049	3757	986	4720	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4198.phe
INI4199	Position_of_pulse_wave_notch	4199	21731	10136	24983	196000	128049	3757	986	4720	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4199.phe
INI4230	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	4230	24611	9796	24983	195747	129266	3465	915	4033	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4230.phe
INI4233	Mean_signal-to-noise_ratio_(SNR),_(left)	4233	24611	9796	24983	195322	128982	3462	912	4022	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4233.phe
INI4241	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	4241	24611	9796	24983	195825	129248	3481	913	4051	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4241.phe
INI4244	Mean_signal-to-noise_ratio_(SNR),_(right)	4244	24611	9796	24983	195407	128962	3478	911	4042	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4244.phe
INI4282	Maximum_digits_remembered_correctly	4282	24611	9796	24983	65754	45496	381	216	1199	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4282.phe
INI4407	Average_monthly_red_wine_intake	4407	24611	9796	24983	48125	29774	1623	447	1234	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4407.phe
INI4418	Average_monthly_champagne_plus_white_wine_intake	4418	24611	9796	24983	48072	29751	1614	452	1235	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4418.phe
INI4429	Average_monthly_beer_plus_cider_intake	4429	24611	9796	24983	48262	29831	1641	458	1246	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4429.phe
INI4440	Average_monthly_spirits_intake	4440	24611	9796	24983	48036	29730	1614	459	1230	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4440.phe
INI4451	Average_monthly_fortified_wine_intake	4451	24611	9796	24983	48273	29867	1631	459	1234	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4451.phe
INI4462	Average_monthly_intake_of_other_alcoholic_drinks	4462	24611	9796	24983	48317	29898	1632	459	1235	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4462.phe
INI4609	Longest_period_of_depression	4609	21731	10136	24983	84010	55586	1366	309	1480	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4609.phe
INI4620	Number_of_depression_episodes	4620	21731	10136	24983	75784	50586	1150	253	1224	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4620.phe
INI4689	Age_glaucoma_diagnosed	4689	21731	10136	24983	3463	2225	95	11	105	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4689.phe
INI47	Hand_grip_strength_(right)	47	21731	10136	24983	499375	335906	6399	2048	7283	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI47.phe
INI4700	Age_cataract_diagnosed	4700	21731	10136	24983	10949	7094	234	79	330	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4700.phe
INI48	Waist_circumference	48	24611	9796	24983	500429	336610	6413	2051	7295	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI48.phe
INI4814	Tinnitus_severity/nuisance	4814	24611	9796	24983	59441	39608	947	271	1116	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4814.phe
INI49	Hip_circumference	49	24611	9796	24983	500367	336571	6412	2051	7295	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI49.phe
INI50	Standing_height	50	24611	9796	24983	500059	336452	6400	2050	7212	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI50.phe
INI5057	Number_of_older_siblings	5057	24611	9796	24983	176708	113766	3416	961	4478	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI5057.phe
INI5078	logMAR_in_round_(left)	5078	21731	10136	24983	133096	84828	3376	766	3458	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5078.phe
INI5079	logMAR_in_round_(right)	5079	21731	10136	24983	133146	84858	3381	766	3462	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5079.phe
INI5084	Spherical_power_(right)	5084	21731	10136	24983	129754	82758	3258	750	3387	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5084.phe
INI5085	Spherical_power_(left)	5085	21731	10136	24983	129291	82490	3245	749	3375	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5085.phe
INI5086	Cylindrical_power_(left)	5086	21731	10136	24983	129291	82490	3245	749	3375	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5086.phe
INI5087	Cylindrical_power_(right)	5087	21731	10136	24983	129754	82758	3258	750	3387	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5087.phe
INI5088	Astigmatism_angle_(right)	5088	21731	10136	24983	129754	82758	3258	750	3387	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5088.phe
INI5089	Astigmatism_angle_(left)	5089	21731	10136	24983	129291	82490	3245	749	3375	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5089.phe
INI5096	3mm_weak_meridian_(left)	5096	21731	10136	24983	124572	79814	3067	710	3199	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5096.phe
INI5097	6mm_weak_meridian_(left)	5097	21731	10136	24983	107725	69122	2523	607	2754	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5097.phe
INI5098	6mm_weak_meridian_(right)	5098	21731	10136	24983	108853	70061	2441	577	2730	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5098.phe
INI5099	3mm_weak_meridian_(right)	5099	21731	10136	24983	124551	79834	3043	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5099.phe
INI5100	3mm_weak_meridian_angle_(right)	5100	21731	10136	24983	124551	79834	3043	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5100.phe
INI5103	3mm_weak_meridian_angle_(left)	5103	21731	10136	24983	124572	79814	3067	710	3199	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5103.phe
INI5104	3mm_strong_meridian_angle_(left)	5104	21731	10136	24983	124572	79814	3067	710	3199	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5104.phe
INI5105	6mm_strong_meridian_angle_(left)	5105	21731	10136	24983	107725	69122	2523	607	2754	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5105.phe
INI5106	6mm_strong_meridian_angle_(right)	5106	21731	10136	24983	108853	70061	2441	577	2730	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5106.phe
INI5107	3mm_strong_meridian_angle_(right)	5107	21731	10136	24983	124551	79834	3043	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5107.phe
INI5108	3mm_asymmetry_angle_(right)	5108	21731	10136	24983	121953	78320	2879	651	3097	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5108.phe
INI5109	6mm_asymmetry_angle_(right)	5109	21731	10136	24983	67188	43607	1248	269	1636	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5109.phe
INI5110	6mm_asymmetry_angle_(left)	5110	21731	10136	24983	66245	42746	1337	302	1742	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5110.phe
INI5111	3mm_asymmetry_angle_(left)	5111	21731	10136	24983	121722	78056	2909	669	3137	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5111.phe
INI5112	3mm_cylindrical_power_angle_(left)	5112	21731	10136	24983	124553	79801	3066	710	3199	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5112.phe
INI5113	6mm_cylindrical_power_angle_(left)	5113	21731	10136	24983	107694	69096	2523	607	2754	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5113.phe
INI5114	6mm_cylindrical_power_angle_(right)	5114	21731	10136	24983	108824	70044	2441	577	2728	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5114.phe
INI5115	3mm_cylindrical_power_angle_(right)	5115	21731	10136	24983	124539	79826	3042	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5115.phe
INI5116	3mm_cylindrical_power_(right)	5116	21731	10136	24983	124551	79834	3043	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5116.phe
INI5117	6mm_cylindrical_power_(right)	5117	21731	10136	24983	108853	70061	2441	577	2730	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5117.phe
INI5118	6mm_cylindrical_power_(left)	5118	21731	10136	24983	107725	69122	2523	607	2754	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5118.phe
INI5119	3mm_cylindrical_power_(left)	5119	21731	10136	24983	124572	79814	3067	710	3199	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5119.phe
INI5132	3mm_strong_meridian_(right)	5132	21731	10136	24983	124551	79834	3043	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5132.phe
INI5133	6mm_strong_meridian_(right)	5133	21731	10136	24983	108853	70061	2441	577	2730	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5133.phe
INI5134	6mm_strong_meridian_(left)	5134	21731	10136	24983	107725	69122	2523	607	2754	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5134.phe
INI5135	3mm_strong_meridian_(left)	5135	21731	10136	24983	124572	79814	3067	710	3199	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5135.phe
INI5156	3mm_asymmetry_index_(left)	5156	21731	10136	24983	121722	78056	2909	669	3137	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5156.phe
INI5157	6mm_asymmetry_index_(left)	5157	21731	10136	24983	66245	42746	1337	302	1742	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5157.phe
INI5158	6mm_asymmetry_index_(right)	5158	21731	10136	24983	67188	43607	1248	269	1636	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5158.phe
INI5159	3mm_asymmetry_index_(right)	5159	21731	10136	24983	121953	78320	2879	651	3097	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5159.phe
INI5160	3mm_regularity_index_(right)	5160	21731	10136	24983	121991	78343	2881	654	3099	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5160.phe
INI5161	6mm_regularity_index_(right)	5161	21731	10136	24983	67290	43669	1251	271	1637	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5161.phe
INI5162	6mm_regularity_index_(left)	5162	21731	10136	24983	66283	42760	1338	303	1743	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5162.phe
INI5163	3mm_regularity_index_(left)	5163	21731	10136	24983	121741	78068	2909	670	3139	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5163.phe
INI5199	logMAR,_initial_(right)	5199	21731	10136	24983	133150	84862	3381	766	3462	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5199.phe
INI5201	logMAR,_final_(right)	5201	24611	9796	24983	132016	84266	3315	747	3380	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI5201.phe
INI5206	logMAR,_initial_(left)	5206	21731	10136	24983	133097	84829	3376	766	3458	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5206.phe
INI5208	logMAR,_final_(left)	5208	24611	9796	24983	132012	84242	3320	757	3412	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI5208.phe
INI5215	Vertex_distance_(right)	5215	21731	10136	24983	129754	82758	3258	750	3387	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5215.phe
INI5237	3mm_index_of_best_keratometry_results_(right)	5237	21731	10136	24983	124551	79834	3043	697	3176	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5237.phe
INI5251	6mm_index_of_best_keratometry_results_(right)	5251	21731	10136	24983	108853	70061	2441	577	2730	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5251.phe
INI5254	Intra-ocular_pressure,_corneal-compensated_(right)	5254	21731	10136	24983	127837	81533	3196	743	3335	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5254.phe
INI5255	Intra-ocular_pressure,_Goldmann-correlated_(right)	5255	21731	10136	24983	127837	81533	3196	743	3335	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5255.phe
INI5256	Corneal_hysteresis_(right)	5256	21731	10136	24983	127837	81533	3196	743	3335	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5256.phe
INI5257	Corneal_resistance_factor_(right)	5257	21731	10136	24983	127837	81533	3196	743	3335	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5257.phe
INI5262	Intra-ocular_pressure,_corneal-compensated_(left)	5262	21731	10136	24983	127467	81411	3151	734	3308	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5262.phe
INI5263	Intra-ocular_pressure,_Goldmann-correlated_(left)	5263	21731	10136	24983	127467	81411	3151	734	3308	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5263.phe
INI5264	Corneal_hysteresis_(left)	5264	21731	10136	24983	127467	81411	3151	734	3308	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5264.phe
INI5265	Corneal_resistance_factor_(left)	5265	21731	10136	24983	127467	81411	3151	734	3308	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5265.phe
INI5274	Vertex_distance_(left)	5274	21731	10136	24983	129291	82490	3245	749	3375	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5274.phe
INI5276	Index_of_best_refractometry_result_(left)	5276	21731	10136	24983	129291	82490	3245	749	3375	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5276.phe
INI5292	3mm_index_of_best_keratometry_results_(left)	5292	21731	10136	24983	124572	79814	3067	710	3199	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5292.phe
INI5306	6mm_index_of_best_keratometry_results_(left)	5306	21731	10136	24983	107725	69122	2523	607	2754	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5306.phe
INI5364	Average_weekly_intake_of_other_alcoholic_drinks	5364	24611	9796	24983	137665	95193	1231	263	1375	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI5364.phe
INI5375	Longest_period_of_unenthusiasm_/_disinterest	5375	21731	10136	24983	53838	35224	1013	192	1041	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5375.phe
INI5386	Number_of_unenthusiastic/disinterested_episodes	5386	21731	10136	24983	50107	32936	893	172	882	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5386.phe
INI5430	Age_when_loss_of_vision_due_to_injury_or_trauma_diagnosed	5430	21731	10136	24983	997	653	32	2	20	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5430.phe
INI5901	Age_when_diabetes-related_eye_disease_diagnosed	5901	21731	10136	24983	2015	1091	107	11	155	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5901.phe
INI5923	Age_macular_degeneration_diagnosed	5923	21731	10136	24983	1902	1242	40	6	34	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5923.phe
INI5945	Age_other_serious_eye_condition_diagnosed	5945	21731	10136	24983	3176	2092	56	13	61	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI5945.phe
INI6183	Number_of_cigarettes_previously_smoked_daily_(current_cigar/pipe_smokers)	6183	24611	9796	24983	1740	1229	7	1	13	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI6183.phe
INI6194	Age_stopped_smoking_cigarettes_(current_cigar/pipe_or_previous_cigarette_smoker)	6194	24611	9796	24983	1713	1212	6	1	12	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI6194.phe
INI6218	Impedance_of_whole_body,_manual_entry	6218	24614	11139	24983	28	16	1	0	0	ukb_20171113.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/11139/INI6218.phe
INI6219	Impedance_of_leg,_manual_entry_(right)	6219	24614	11139	24983	28	16	1	0	0	ukb_20171113.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/11139/INI6219.phe
INI6220	Impedance_of_leg,_manual_entry_(left)	6220	24614	11139	24983	28	16	1	0	0	ukb_20171113.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/11139/INI6220.phe
INI6221	Impedance_of_arm,_manual_entry_(right)	6221	24614	11139	24983	28	16	1	0	0	ukb_20171113.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/11139/INI6221.phe
INI6222	Impedance_of_arm,_manual_entry_(left)	6222	24614	11139	24983	28	16	1	0	0	ukb_20171113.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/11139/INI6222.phe
INI767	Length_of_working_week_for_main_job	767	21731	10136	24983	283821	188767	4124	1278	4313	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI767.phe
INI77		77	25279	2001702	24983	42733	29049	380	173	398	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI77.phe
INI78		78	25279	2001702	24983	279107	194364	2297	934	2310	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI78.phe
INI84	Cancer_year/age_first_occurred	84	24611	9796	24983	44166	30591	254	90	231	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI84.phe
INI87	Non-cancer_illness_year/age_first_occurred	87	24611	9796	24983	377448	254980	4688	1280	5563	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI87.phe
INI874	Duration_of_walks	874	21731	10136	24983	429293	290694	5311	1737	6208	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI874.phe
INI884	Number_of_days/week_of_moderate_physical_activity_10+_minutes	884	21731	10136	24983	476167	321856	5721	1835	6285	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI884.phe
INI894	Duration_of_moderate_activity	894	21731	10136	24983	374167	254924	4528	1423	4940	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI894.phe
INI914	Duration_of_vigorous_activity	914	21731	10136	24983	275842	188172	3538	1040	3542	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI914.phe
INI93	Systolic_blood_pressure,_manual_reading	93	24611	9796	24983	48291	32193	211	156	359	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI93.phe
INI94	Diastolic_blood_pressure,_manual_reading	94	24611	9796	24983	48291	32193	211	156	359	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI94.phe
INI95	Pulse_rate_(during_blood-pressure_measurement)	95	24611	9796	24983	48291	32193	211	156	359	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI95.phe
QT_FC10001478	Salt_added_to_food	1478	24611	9796	24983	501430	337115	6431	2038	7241	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/QT_FC10001478.phe
QT_FC10003466	Time_from_waking_to_first_cigarette	3466	24611	9796	24983	36061	23386	409	95	391	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/QT_FC10003466.phe
QT_FC10003476	Difficulty_not_smoking_for_1_day	3476	24611	9796	24983	36192	23454	417	97	401	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/QT_FC10003476.phe
