GBE_category	GBE_ID	GBE_N_EXOME	GBE_NAME	GBE_short_name	GBE_short_name_len	Units_of_measurement
INI	INI25913	15504	Volume_of_grey_matter_in_Vermis_VIIIb_Cerebellum	Vol. of grey matter in Vermis VIIIb Cerebellum	46	
INI	INI25914	15504	Volume_of_grey_matter_in_VIIIb_Cerebellum_(right)	Vol. of grey matter in VIIIb Cerebellum (R)	43	
INI	INI25915	15504	Volume_of_grey_matter_in_IX_Cerebellum_(left)	Vol. of grey matter in IX Cerebellum (L)	40	
INI	INI25916	15504	Volume_of_grey_matter_in_Vermis_IX_Cerebellum	Vol. of grey matter in Vermis IX Cerebellum	43	
INI	INI25917	15504	Volume_of_grey_matter_in_IX_Cerebellum_(right)	Vol. of grey matter in IX Cerebellum (R)	40	
INI	INI25918	15504	Volume_of_grey_matter_in_X_Cerebellum_(left)	Vol. of grey matter in X Cerebellum (L)	39	
INI	INI25919	15504	Volume_of_grey_matter_in_Vermis_X_Cerebellum	Vol. of grey matter in Vermis X Cerebellum	42	
INI	INI25920	15504	Volume_of_grey_matter_in_X_Cerebellum_(right)	Vol. of grey matter in X Cerebellum (R)	39	
INI	INI2624	59940	Frequency_of_heavy_DIY_in_last_4_weeks	Freq. of heavy DIY in last 4 weeks	34	
INI	INI2634	59986	Duration_of_heavy_DIY	Duration of heavy DIY	21	
INI	INI26410	120819	Index_of_Multiple_Deprivation_(England)	Index of Multiple Deprivation (England)	39	
INI	INI26411	120819	Income_score_(England)	Income score (England)	22	
INI	INI26412	120819	Employment_score_(England)	Employment score (England)	26	
INI	INI26413	120819	Health_score_(England)	Health score (England)	22	
INI	INI26414	120819	Education_score_(England)	Education score (England)	25	
INI	INI26415	120819	Housing_score_(England)	Housing score (England)	23	
INI	INI26416	120819	Crime_score_(England)	Crime score (England)	21	
INI	INI26417	120819	Living_environment_score_(England)	Living environment score (England)	34	
INI	INI26418	5508	Income_score_(Wales)	Income score (Wales)	20	
INI	INI26419	5508	Employment_score_(Wales)	Employment score (Wales)	24	
INI	INI26420	5508	Health_score_(Wales)	Health score (Wales)	20	
INI	INI26421	5508	Education_score_(Wales)	Education score (Wales)	23	
INI	INI26422	5508	Access_to_services_score_(Wales)	Access to services score (Wales)	32	
INI	INI26423	5508	Housing_score_(Wales)	Housing score (Wales)	21	
INI	INI26424	5508	Physical_environment_score_(Wales)	Physical environment score (Wales)	34	
INI	INI26425	5508	Community_safety_score_(Wales)	Community safety score (Wales)	30	
INI	INI26426	5508	Index_of_Multiple_Deprivation_(Wales)	Index of Multiple Deprivation (Wales)	37	
INI	INI26427	8425	Index_of_Multiple_Deprivation_(Scotland)	Index of Multiple Deprivation (Scotland)	40	
INI	INI26428	8425	Income_score_(Scotland)	Income score (Scotland)	23	
INI	INI26429	8425	Employment_score_(Scotland)	Employment score (Scotland)	27	
INI	INI26430	8425	Health_score_(Scotland)	Health score (Scotland)	23	
INI	INI26431	8425	Education_score_(Scotland)	Education score (Scotland)	26	
INI	INI26432	8425	Housing_score_(Scotland)	Housing score (Scotland)	24	
INI	INI26433	8425	Access_to_services_score_(Scotland)	Access to services score (Scotland)	35	
INI	INI26434	7847	Crime_score_(Scotland)	Crime score (Scotland)	22	
INI	INI2714	73192	Age_when_periods_started_(menarche)	Age when periods started (menarche)	35	
INI	INI2734	75107	Number_of_live_births	# of live births	16	
INI	INI2744	60255	Birth_weight_of_first_child	Birth weight of first child	27	
INI	INI2794	60254	Age_started_oral_contraceptive_pill	Age started oral contraceptive pill	35	
INI	INI2824	14184	Age_at_hysterectomy	Age at hysterectomy	19	
INI	INI2867	33479	Age_started_smoking_in_former_smokers	Age started smoking in former smokers	37	
INI	INI2887	31676	Number_of_cigarettes_previously_smoked_daily	# of cigarettes previously smoked daily	39	
INI	INI2897	33473	Age_stopped_smoking	Age stopped smoking	19	
INI	INI2926	30789	Number_of_unsuccessful_stop-smoking_attempts	# of unsuccessful stop-smoking attempts	39	
INI	INI2946	31731	Father's_age	Father's age	12	
INI	INI2966	34919	Age_high_blood_pressure_diagnosed	Age high BP diagnosed	21	
INI	INI2976	6546	Age_diabetes_diagnosed	Age diabetes diagnosed	22	
INI	INI30000	134364	White_blood_cell_(leukocyte)_count	White blood cell count	22	
INI	INI30010	134364	Red_blood_cell_(erythrocyte)_count	Red blood cell count	20	
INI	INI30020	134364	Haemoglobin_concentration	Haemoglobin concentration	25	
INI	INI30030	134364	Haematocrit_percentage	Haematocrit %	13	
INI	INI30030650	129861	AST_to_ALT_ratio	AST to ALT ratio	16	
INI	INI30030700	130275	eGFR	EGFR	4	
INI	INI30030860	119762	Non-albumin_protein	Non-albumin protein	19	
INI	INI30040	134363	Mean_corpuscular_volume	Mean corpuscular volume	23	
INI	INI30050	134364	Mean_corpuscular_haemoglobin	Mean corpuscular haemoglobin	28	
INI	INI30060	134361	Mean_corpuscular_haemoglobin_concentration	Mean corpuscular haemoglobin concentration	42	
INI	INI30070	134363	Red_blood_cell_(erythrocyte)_distribution_width	Red blood cell distribution width	33	
INI	INI30080	134364	Platelet_count	Platelet count	14	
INI	INI30090	134319	Platelet_crit	Platelet crit	13	
INI	INI30100	134362	Mean_platelet_(thrombocyte)_volume	Mean platelet volume	20	
INI	INI30110	134319	Platelet_distribution_width	Platelet distribution width	27	
INI	INI30120	134188	Lymphocyte_count	Lymphocyte count	16	
INI	INI30130	134188	Monocyte_count	Monocyte count	14	
INI	INI30140	134188	Neutrophill_count	Neutrophill count	17	
INI	INI30150	134188	Eosinophill_count	Eosinophill count	17	
INI	INI30160	134188	Basophill_count	Basophill count	15	
INI	INI30170	134140	Nucleated_red_blood_cell_count	Nuc. red blood cell count	25	
INI	INI30180	134188	Lymphocyte_percentage	Lymphocyte %	12	
INI	INI30190	134188	Monocyte_percentage	Monocyte %	10	
INI	INI30200	134188	Neutrophill_percentage	Neutrophill %	13	
INI	INI30210	134188	Eosinophill_percentage	Eosinophill %	13	
INI	INI30220	134188	Basophill_percentage	Basophill %	11	
INI	INI30230	134139	Nucleated_red_blood_cell_percentage	Nuc. red blood cell %	21	
INI	INI30240	131670	Reticulocyte_percentage	Reticulocyte %	14	
INI	INI30250	131670	Reticulocyte_count	Reticulocyte count	18	
INI	INI30260	131670	Mean_reticulocyte_volume	Mean reticulocyte volume	24	
INI	INI30270	131611	Mean_sphered_cell_volume	Mean sphered cell volume	24	
INI	INI30280	131611	Immature_reticulocyte_fraction	Immature reticulocyte fraction	30	
INI	INI30290	131611	High_light_scatter_reticulocyte_percentage	High light scatter reticulocyte %	33	
INI	INI30300	131611	High_light_scatter_reticulocyte_count	High light scatter reticulocyte count	37	
INI	INI30500	42574	Microalbumin_in_urine	Microalbumin in urine	21	
INI	INI30510	134103	Creatinine_(enzymatic)_in_urine	Creatinine (enzymatic) in urine	31	
INI	INI30520	133839	Potassium_in_urine	Potassium in urine	18	
INI	INI30530	133827	Sodium_in_urine	Sodium in urine	15	
INI	INI30600	121643	Albumin	Albumin	7	
INI	INI30610	131704	Alkaline_phosphatase	Alkaline phosphatase	20	
INI	INI3062	125820	Forced_vital_capacity_(FVC)	FVC	3	
INI	INI30620	131660	Alanine_aminotransferase	Alanine aminotransferase	24	
INI	INI3063	125820	Forced_expiratory_volume_in_1-second_(FEV1)	FEV1	4	
INI	INI30630	120868	Apolipoprotein_A	Apolipoprotein A	16	
INI	INI3064	125820	Peak_expiratory_flow_(PEF)	PEF	3	
INI	INI30640	131094	Apolipoprotein_B	Apolipoprotein B	16	
INI	INI30650	131259	Aspartate_aminotransferase	Aspartate aminotransferase	26	
INI	INI30660	112376	Direct_bilirubin	Direct bilirubin	16	
INI	INI30670	131614	Urea	Urea	4	
INI	INI30680	121568	Calcium	Calcium	7	
INI	INI30690	131697	Cholesterol	Cholesterol	11	
INI	INI30700	131622	Creatinine	Creatinine	10	
INI	INI30710	131412	C-reactive_protein	C-reactive protein	18	
INI	INI30720	131687	Cystatin_C	Cystatin C	10	
INI	INI30730	131641	Gamma_glutamyltransferase	Gamma glutamyltransferase	25	
INI	INI30740	121492	Glucose	Glucose	7	
INI	INI30750	131930	Glycated_haemoglobin_(HbA1c)	Glycated haemoglobin (HbA1c)	28	
INI	INI30760	121581	HDL_cholesterol	HDL cholesterol	15	
INI	INI3077	137644	Seating_box_height_used_for_the_sitting_height_measurement_(UKB_ID:_51,_GBE_ID:_INI51)	Seating box height used for the sitting height measurement (UKB ID: 51, GBE ID: INI51)	86	
INI	INI30770	131020	IGF-1	IGF-1	5	
INI	INI30780	131497	LDL_direct	LDL direct	10	
INI	INI30790	105192	Lipoprotein_A	Lipoprotein A	13	
INI	INI30800	21323	Oestradiol	Oestradiol	10	
INI	INI30810	121405	Phosphate	Phosphate	9	
INI	INI30820	11958	Rheumatoid_factor	Rheumatoid factor	17	
INI	INI3083	10618	Heel_quantitative_ultrasound_index_(QUI),_manual_entry	Heel quantitative ultrasound index (QUI), manual entry	54	
INI	INI30830	120500	SHBG	SHBG	4	
INI	INI3084	10618	Heel_bone_mineral_density_(BMD),_manual_entry	Heel bone mineral density (BMD), manual entry	45	
INI	INI30840	131194	Total_bilirubin	Total bilirubin	15	
INI	INI3085	10618	Heel_Broadband_ultrasound_attenuation_(BUA),_manual_entry	Heel Broadband ultrasound attenuation (BUA), manual entry	57	
INI	INI30850	119388	Testosterone	Testosterone	12	
INI	INI3086	10618	Speed_of_sound_through_heel,_manual_entry	Speed of sound through heel, manual entry	41	
INI	INI30860	121478	Total_protein	Total protein	13	
INI	INI30870	131584	Triglycerides	Triglycerides	13	
INI	INI30880	131549	Urate	Urate	5	
INI	INI30890	126099	Vitamin_D	Vitamin D	9	
INI	INI30897	131068	Estimated_sample_dilution_factor	Estimated sample dilution factor	32	
INI	INI3143	69753	Ankle_spacing_width	Ankle spacing width	19	
INI	INI3144	69747	Heel_Broadband_ultrasound_attenuation,_direct_entry	Heel Broadband ultrasound attenuation, direct entry	51	
INI	INI3146	69753	Speed_of_sound_through_heel	Speed of sound through heel	27	
INI	INI3147	69753	Heel_quantitative_ultrasound_index_(QUI),_direct_entry	Heel quantitative ultrasound index (QUI), direct entry	54	
INI	INI3148	69718	Heel_bone_mineral_density_(BMD)	Heel bone mineral density (BMD)	31	
INI	INI3160	2400	Weight,_manual_entry	Weight, manual entry	20	
INI	INI3436	8830	Age_started_smoking_in_current_smokers	Age started smoking in current smokers	38	
INI	INI3456	8074	Number_of_cigarettes_currently_smoked_daily_(current_cigarette_smokers)	# of cigarettes currently smoked daily (current cigarette smokers)	66	
INI	INI3526	84791	Mother's_age_at_death	Mother's age at death	21	
INI	INI3536	26852	Age_started_hormone-replacement_therapy_(HRT)	Age started hormone-replacement therapy (HRT)	45	
INI	INI3546	22599	Age_last_used_hormone-replacement_therapy_(HRT)	Age last used hormone-replacement therapy (HRT)	47	
INI	INI3581	45565	Age_at_menopause_(last_menstrual_period)	Age at menopause	16	
INI	INI3627	3847	Age_angina_diagnosed	Age angina diagnosed	20	
INI	INI3637	69962	Frequency_of_other_exercises_in_last_4_weeks	Freq. of other exercises in last 4 weeks	40	
INI	INI3647	70014	Duration_of_other_exercises	Duration of other exercises	27	
INI	INI3659	2369	Year_immigrated_to_UK_(United_Kingdom)	Year immigrated to UK (United Kingdom)	38	
INI	INI3669	3645	Lifetime_number_of_same-sex_sexual_partners	Lifetime # of same-sex sexual partners	38	
INI	INI3680	5425	Age_when_last_ate_meat	Age when last ate meat	22	
INI	INI3700	15067	Time_since_last_menstrual_period	Time since last menstrual period	32	
INI	INI3710	13003	Length_of_menstrual_cycle	Length of menstrual cycle	25	
INI	INI3761	29453	Age_hay_fever,_rhinitis_or_eczema_diagnosed	Age hay fever, rhinitis or eczema diagnosed	43	
INI	INI3786	14680	Age_asthma_diagnosed	Age asthma diagnosed	20	
INI	INI3829	23496	Number_of_stillbirths	# of stillbirths	16	
INI	INI3839	23439	Number_of_spontaneous_miscarriages	# of spontaneous miscarriages	29	
INI	INI3849	23354	Number_of_pregnancy_terminations	# of pregnancy terminations	27	
INI	INI3882	6234	Age_at_bilateral_oophorectomy_(both_ovaries_removed)	Age at bilateral oophorectomy (both ovaries removed)	52	
INI	INI3894	2299	Age_heart_attack_diagnosed	Age heart attack diagnosed	26	
INI	INI3972	1598	Number_of_adopted_brothers	# of adopted brothers	21	
INI	INI3982	1614	Number_of_adopted_sisters	# of adopted sisters	20	
INI	INI3992	1883	Age_emphysema/chronic_bronchitis_diagnosed	Age emphysema/chronic bronchitis diagnosed	42	
INI	INI40007	5106	Age_at_death	Age at death	12	
INI	INI40008	25094	Age_at_cancer_diagnosis	Age at cancer diagnosis	23	
INI	INI40009	25094	Reported_occurrences_of_cancer	Reported occurrences of cancer	30	
INI	INI4012	2768	Age_deep-vein_thrombosis_(DVT,_blood_clot_in_leg)_diagnosed	Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed	59	
INI	INI4022	1155	Age_pulmonary_embolism_(blood_clot_in_lung)_diagnosed	Age PE (blood clot in lung) diagnosed	37	
INI	INI4056	2064	Age_stroke_diagnosed	Age stroke diagnosed	20	
INI	INI4079	131783	Diastolic_blood_pressure,_automated_reading	Diastolic BP (AR)	17	
INI	INI4080	131783	Systolic_blood_pressure,_automated_reading	Systolic BP (AR)	16	
INI	INI4100	65268	Ankle_spacing_width_(left)	Ankle spacing width (L)	23	
INI	INI4101	65267	Heel_broadband_ultrasound_attenuation_(left)	Heel broadband ultrasound attenuation (L)	41	
INI	INI4103	65268	Speed_of_sound_through_heel_(left)	Speed of sound through heel (L)	31	
INI	INI4104	65268	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(left)	Heel quantitative ultrasound index (QUI), direct entry (L)	58	
INI	INI4105	65228	Heel_bone_mineral_density_(BMD)_(left)	Heel bone mineral density (BMD) (L)	35	
INI	INI4106	65268	Heel_bone_mineral_density_(BMD)_T-score,_automated_(left)	Heel bone mineral density (BMD) T-score, automated (L)	54	
INI	INI4119	65344	Ankle_spacing_width_(right)	Ankle spacing width (R)	23	
INI	INI4120	65341	Heel_broadband_ultrasound_attenuation_(right)	Heel broadband ultrasound attenuation (R)	41	
INI	INI4122	65344	Speed_of_sound_through_heel_(right)	Speed of sound through heel (R)	31	
INI	INI4123	65344	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(right)	Heel quantitative ultrasound index (QUI), direct entry (R)	58	
INI	INI4124	65312	Heel_bone_mineral_density_(BMD)_(right)	Heel bone mineral density (BMD) (R)	35	
INI	INI4125	65344	Heel_bone_mineral_density_(BMD)_T-score,_automated_(right)	Heel bone mineral density (BMD) T-score, automated (R)	54	
INI	INI4138	1576	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(left)	Heel bone mineral density (BMD) T-score, manual entry (L)	57	
INI	INI4139	1576	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(left)	Heel quantitative ultrasound index (QUI), manual entry (L)	58	
INI	INI4140	1576	Heel_bone_mineral_density_(BMD),_manual_entry_(left)	Heel bone mineral density (BMD), manual entry (L)	49	
INI	INI4141	1576	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(left)	Heel broadband ultrasound attenuation (BUA), manual entry (L)	61	
INI	INI4142	1576	Speed_of_sound_through_heel,_manual_entry_(left)	Speed of sound through heel, manual entry (L)	45	
INI	INI4143	1601	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(right)	Heel bone mineral density (BMD) T-score, manual entry (R)	57	
INI	INI4144	1601	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(right)	Heel quantitative ultrasound index (QUI), manual entry (R)	58	
INI	INI4145	1601	Heel_bone_mineral_density_(BMD),_manual_entry_(right)	Heel bone mineral density (BMD), manual entry (R)	49	
INI	INI4146	1601	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(right)	Heel broadband ultrasound attenuation (BUA), manual entry (R)	61	
INI	INI4147	1601	Speed_of_sound_through_heel,_manual_entry_(right)	Speed of sound through heel, manual entry (R)	45	
INI	INI4194	67903	Pulse_rate	Pulse rate	10	
INI	INI4195	67903	Pulse_wave_reflection_index	Pulse wave reflection index	27	
INI	INI4196	67871	Pulse_wave_peak_to_peak_time	Pulse wave peak to peak time	28	
INI	INI4198	67903	Position_of_the_pulse_wave_peak	Position of the pulse wave peak	31	
INI	INI4199	67903	Position_of_pulse_wave_notch	Position of pulse wave notch	28	
INI	INI4230	68672	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	Signal-to-noise-ratio (SNR) of triplet (L)	42	
INI	INI4233	68465	Mean_signal-to-noise_ratio_(SNR),_(left)	Mean signal-to-noise ratio (SNR), (L)	37	
INI	INI4241	68608	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	Signal-to-noise-ratio (SNR) of triplet (R)	42	
INI	INI4244	68399	Mean_signal-to-noise_ratio_(SNR),_(right)	Mean signal-to-noise ratio (SNR), (R)	37	
INI	INI4270	55788	Volume_level_set_by_participant_(left)	Volume level set by participant (L)	35	
INI	INI4277	55345	Volume_level_set_by_participant_(right)	Volume level set by participant (R)	35	
INI	INI4282	21502	Maximum_digits_remembered_correctly	Maximum digits remembered correctly	35	
INI	INI4407	16116	Average_monthly_red_wine_intake	Ave. monthly red wine intake	28	
INI	INI4418	16108	Average_monthly_champagne_plus_white_wine_intake	Ave. monthly champagne plus white wine intake	45	
INI	INI4429	16141	Average_monthly_beer_plus_cider_intake	Ave. monthly beer plus cider intake	35	
INI	INI4440	16089	Average_monthly_spirits_intake	Ave. monthly spirits intake	27	
INI	INI4451	16160	Average_monthly_fortified_wine_intake	Ave. monthly fortified wine intake	34	
INI	INI4462	16184	Average_monthly_intake_of_other_alcoholic_drinks	Ave. monthly intake of other alcoholic drinks	45	
INI	INI46	137360	Hand_grip_strength_(left)	Hand grip strength (L)	22	
INI	INI4609	30399	Longest_period_of_depression	Longest period of depression	28	
INI	INI4620	27889	Number_of_depression_episodes	# of depression episodes	24	
INI	INI4689	1264	Age_glaucoma_diagnosed	Age glaucoma diagnosed	22	
INI	INI47	137364	Hand_grip_strength_(right)	Hand grip strength (R)	22	
INI	INI4700	4588	Age_cataract_diagnosed	Age cataract diagnosed	22	
INI	INI48	137696	Waist_circumference	Waist circumference	19	
INI	INI4814	21371	Tinnitus_severity/nuisance	Tinnitus severity/nuisance	26	
INI	INI49	137681	Hip_circumference	Hip circumference	17	
INI	INI50	137624	Standing_height	Standing height	15	
INI	INI5057	60120	Number_of_older_siblings	# of older siblings	19	
INI	INI5078	48049	logMAR_in_round_(left)	LogMAR in round (L)	19	
INI	INI5079	48066	logMAR_in_round_(right)	LogMAR in round (R)	19	
INI	INI5084	46989	Spherical_power_(right)	Spherical power (R)	19	
INI	INI5085	46854	Spherical_power_(left)	Spherical power (L)	19	
INI	INI5086	46854	Cylindrical_power_(left)	Cylindrical power (L)	21	
INI	INI5087	46989	Cylindrical_power_(right)	Cylindrical power (R)	21	
INI	INI5088	46989	Astigmatism_angle_(right)	Astigmatism angle (R)	21	
INI	INI5089	46854	Astigmatism_angle_(left)	Astigmatism angle (L)	21	
INI	INI5096	45333	3mm_weak_meridian_(left)	3mm weak meridian (L)	21	
INI	INI5097	39483	6mm_weak_meridian_(left)	6mm weak meridian (L)	21	
INI	INI5098	39898	6mm_weak_meridian_(right)	6mm weak meridian (R)	21	
INI	INI5099	45307	3mm_weak_meridian_(right)	3mm weak meridian (R)	21	
INI	INI5100	45307	3mm_weak_meridian_angle_(right)	3mm weak meridian angle (R)	27	
INI	INI5101	39898	6mm_weak_meridian_angle_(right)	6mm weak meridian angle (R)	27	
INI	INI5102	39483	6mm_weak_meridian_angle_(left)	6mm weak meridian angle (L)	27	
INI	INI5103	45333	3mm_weak_meridian_angle_(left)	3mm weak meridian angle (L)	27	
INI	INI5104	45333	3mm_strong_meridian_angle_(left)	3mm strong meridian angle (L)	29	
INI	INI5105	39483	6mm_strong_meridian_angle_(left)	6mm strong meridian angle (L)	29	
INI	INI5106	39898	6mm_strong_meridian_angle_(right)	6mm strong meridian angle (R)	29	
INI	INI5107	45307	3mm_strong_meridian_angle_(right)	3mm strong meridian angle (R)	29	
INI	INI5108	44503	3mm_asymmetry_angle_(right)	3mm asymmetry angle (R)	23	
