GBE_category	GBE_ID	GBE_N_EXOME	GBE_NAME	GBE_short_name	GBE_short_name_len
MED	MED1140926606	0	salbutamol_100micrograms_spacehaler	Salbutamol 100micrograms spacehaler	35
MED	MED1140926626	0	saliveze_spray	Saliveze spray	14
MED	MED1140926664	0	bdp_50micrograms_spacehaler	Bdp 50micrograms spacehaler	27
MED	MED1140926686	0	femapak_40_patch+tablet	Femapak 40 patch+tablet	23
MED	MED1140926732	0	meloxicam	Meloxicam	9
MED	MED1140926778	0	diltiazem_hcl+hydrochlorothiazide_150mg/12.5mg_m/r_capsule	Diltiazem hcl+hydrochlorothiazide 150mg/12.5mg m/r capsule	58
MED	MED1140926780	0	adizem-xl_plus_m/r_capsule	Adizem-xl plus m/r capsule	26
MED	MED1140926782	0	terfenor_30mg_tablet	Terfenor 30mg tablet	20
MED	MED1140926788	0	clear_ear_ear_drops	Clear ear ear drops	19
MED	MED1140926792	0	mobic_15mg_suppository	Mobic 15mg suppository	22
MED	MED1140926794	0	mobic_7.5mg_tablet	Mobic 7.5mg tablet	18
MED	MED1140926796	0	mobic_15mg_tablet	Mobic 15mg tablet	17
MED	MED1140926848	0	moisture_eyes_eye_drops	Moisture eyes eye drops	23
MED	MED1140926852	0	nazo-mist_0.1%_nasal_spray	Nazo-mist 0.1% nasal spray	26
MED	MED1140926856	0	aller-eze_cream	Aller-eze cream	15
MED	MED1140926860	0	diphenhydramine_hydrochloride_2%_cream	Diphenhydramine hydrochloride 2% cream	38
MED	MED1140926868	0	zoxin_250_capsule	Zoxin 250 capsule	17
MED	MED1140926870	0	zoxin_500_capsule	Zoxin 500 capsule	17
MED	MED1140926872	0	virovir_200_tablet	Virovir 200 tablet	18
MED	MED1140926874	0	virovir_400_tablet	Virovir 400 tablet	18
MED	MED1140926880	0	virovir_800_tablet	Virovir 800 tablet	18
MED	MED1140926882	0	infestat_100,000units/ml_suspension	Infestat 100,000units/ml suspension	35
MED	MED1140926884	0	infestat_100,000units/ml_suspension_30ml	Infestat 100,000units/ml suspension 30ml	40
MED	MED1140926886	0	toepedo_cream	Toepedo cream	13
MED	MED1140926888	0	benzoic_acid+salicylic_acid_6%/3%_cream	Benzoic acid+salicylic acid 6%/3% cream	39
MED	MED1140926920	0	sporanox-pulse_100mg_capsule	Sporanox-pulse 100mg capsule	28
MED	MED1140926922	0	antihistamine_60mg_tablet	Antihistamine 60mg tablet	25
MED	MED1140926924	0	methadose_10mg/ml_s/f_liquid	Methadose 10mg/ml s/f liquid	28
MED	MED1140926928	0	methadose_20mg/ml_s/f_liquid	Methadose 20mg/ml s/f liquid	28
MED	MED1140926932	0	methadose_diluent_liquid	Methadose diluent liquid	24
MED	MED1140926934	0	tamsulosin	Tamsulosin	10
MED	MED1140926940	0	flomax_mr_400micrograms_m/r_capsule	Flomax mr 400micrograms m/r capsule	35
MED	MED1140926942	0	libetist_2mg/5ml_sugar_free_syrup	Libetist 2mg/5ml sugar free syrup	33
MED	MED1140926948	0	angeze_sr_40_m/r_capsule	Angeze sr 40 m/r capsule	24
MED	MED1140926950	0	centrapryl_5_tablet	Centrapryl 5 tablet	19
MED	MED1140926954	0	hypaneze_40_tablet	Hypaneze 40 tablet	18
MED	MED1140926966	0	nimodrel_mr_10_m/r_tablet	Nimodrel mr 10 m/r tablet	25
MED	MED1140926968	0	zoxycil_250_capsule	Zoxycil 250 capsule	19
MED	MED1140926970	0	zoxycil_500_capsule	Zoxycil 500 capsule	19
MED	MED1140926988	0	bettamousse_0.12%_foam	Bettamousse 0.12% foam	22
MED	MED1140926990	0	acamprosate_calcium	Acamprosate calcium	19
MED	MED1140926994	0	campral_ec_333mg_e/c_tablet	Campral ec 333mg e/c tablet	27
MED	MED1140927000	0	retrovir_300mg_tablet	Retrovir 300mg tablet	21
MED	MED1140927054	0	disodium_tiludronate	Disodium tiludronate	20
MED	MED1140927056	0	tiludronic_acid_200mg_tablet	Tiludronic acid 200mg tablet	28
MED	MED1140927058	0	skelid_200mg_tablet	Skelid 200mg tablet	19
MED	MED1140927086	0	arthrotec_50_tablet	Arthrotec 50 tablet	19
MED	MED1140927088	0	tramake_50mg_capsule	Tramake 50mg capsule	20
MED	MED1140927152	0	fenbid_5%_gel	Fenbid 5% gel	13
MED	MED1140927174	0	amilamont_5mg/ml_s/f_oral_solution	Amilamont 5mg/ml s/f oral solution	34
MED	MED1140927198	0	mxl_30mg_m/r_capsule	Mxl 30mg m/r capsule	20
MED	MED1140927200	0	mxl_60mg_m/r_capsule	Mxl 60mg m/r capsule	20
MED	MED1140927202	0	mxl_90mg_m/r_capsule	Mxl 90mg m/r capsule	20
MED	MED1140927204	0	mxl_120mg_m/r_capsule	Mxl 120mg m/r capsule	21
MED	MED1140927206	0	mxl_150mg_m/r_capsule	Mxl 150mg m/r capsule	21
MED	MED1140927208	0	mxl_200mg_m/r_capsule	Mxl 200mg m/r capsule	21
MED	MED1140927266	0	mycota_complete_treatment_pack_cream+powder	Mycota complete treatment pack cream+powder	43
MED	MED1140927272	0	medijel_gel	Medijel gel	11
MED	MED1140927312	0	wellferon_5million_units/1ml_injection	Wellferon 5million units/1ml injection	38
MED	MED1140927318	0	galake_tablet	Galake tablet	13
MED	MED1140927320	0	dermol_500_lotion	Dermol 500 lotion	17
MED	MED1140927328	0	terbinafine	Terbinafine	11
MED	MED1140927332	0	friars_balsam	Friars balsam	13
MED	MED1140927334	0	gentian_acid_oral_solution	Gentian acid oral solution	26
MED	MED1140927336	0	anthralin	Anthralin	9
MED	MED1140927338	0	compound_coconut_ointment	Compound coconut ointment	25
MED	MED1140927350	0	normaloe_2mg_tablet	Normaloe 2mg tablet	19
MED	MED1140927354	0	acular_0.5%_ophthalmic_solution	Acular 0.5% ophthalmic solution	31
MED	MED1140927360	0	tensilon_10mg/1ml_injection	Tensilon 10mg/1ml injection	27
MED	MED1140927384	0	remedeine_forte_effervescent_tablet	Remedeine forte effervescent tablet	35
MED	MED1140927388	0	remedeine_effervescent_tablet	Remedeine effervescent tablet	29
MED	MED1140927416	0	gee's_linctus	Gee's linctus	13
MED	MED1140927544	0	glyceryl_trinitrate_patch	Glyceryl trinitrate patch	25
MED	MED1140927548	0	gtn_-_glyceryl_trinitrate_patch	Gtn - glyceryl trinitrate patch	31
MED	MED1140927576	0	ketanodur_60mg_m/r_tablet	Ketanodur 60mg m/r tablet	25
MED	MED1140927624	0	lassar's_paste	Lassar's paste	14
MED	MED1140927632	0	itraconazole_10mg/ml_s/f_oral_solution	Itraconazole 10mg/ml s/f oral solution	38
MED	MED1140927634	0	sporanox_10mg/ml_s/f_oral_solution	Sporanox 10mg/ml s/f oral solution	34
MED	MED1140927692	0	topamax_25mg_tablet	Topamax 25mg tablet	19
MED	MED1140927702	0	nightcalm_25mg_tablet	Nightcalm 25mg tablet	21
MED	MED1140927730	0	epaderm_ointment	Epaderm ointment	16
MED	MED1140927756	0	ketotard_200_xl_m/r_capsule	Ketotard 200 xl m/r capsule	27
MED	MED1140927790	0	toremifene	Toremifene	10
MED	MED1140927794	0	fareston_60mg_tablet	Fareston 60mg tablet	20
MED	MED1140927804	0	adult's_decongestant_0.1%_nasal_drops	Adult's decongestant 0.1% nasal drops	37
MED	MED1140927812	0	decongestant_0.05%_nasal_spray	Decongestant 0.05% nasal spray	30
MED	MED1140927928	0	pilogel_4%_eye_gel	Pilogel 4% eye gel	18
MED	MED1140927934	0	cardilate_mr_10mg_m/r_tablet	Cardilate mr 10mg m/r tablet	28
MED	MED1140927940	0	tensipine_mr_10_m/r_tablet	Tensipine mr 10 m/r tablet	26
MED	MED1140927956	0	sertindole	Sertindole	10
MED	MED1140927970	0	serdolect_4mg_tablet	Serdolect 4mg tablet	20
MED	MED1140928004	0	zimovane_ls_3.75mg_tablet	Zimovane ls 3.75mg tablet	25
MED	MED1140928010	0	riluzole	Riluzole	8
MED	MED1140928014	0	rilutek_50mg_tablet	Rilutek 50mg tablet	19
MED	MED1140928074	0	zonivent_aquanasal_50micrograms_spray	Zonivent aquanasal 50micrograms spray	37
MED	MED1140928142	0	lamivudine	Lamivudine	10
MED	MED1140928146	0	epivir_150mg_tablet	Epivir 150mg tablet	19
MED	MED1140928148	0	zerit_15mg_capsule	Zerit 15mg capsule	18
MED	MED1140928152	0	zerit_20mg_capsule	Zerit 20mg capsule	18
MED	MED1140928156	0	zerit_30mg_capsule	Zerit 30mg capsule	18
MED	MED1140928160	0	zerit_40mg_capsule	Zerit 40mg capsule	18
MED	MED1140928202	0	epivir_10mg/ml_oral_solution	Epivir 10mg/ml oral solution	28
MED	MED1140928212	0	plendil_2.5mg_m/r_tablet	Plendil 2.5mg m/r tablet	24
MED	MED1140928222	0	andropatch_2.5mg/24hours_transdermal_patch	Andropatch 2.5mg/24hours transdermal patch	42
MED	MED1140928226	0	nisoldipine	Nisoldipine	11
MED	MED1140928234	0	syscor_mr_10mg_m/r_tablet	Syscor mr 10mg m/r tablet	25
MED	MED1140928242	0	proctocream_hc_cream	Proctocream hc cream	20
MED	MED1140928248	0	stavudine	Stavudine	9
MED	MED1140928260	0	panadeine_co_tablet	Panadeine co tablet	19
MED	MED1140928262	0	solpaflex_gel	Solpaflex gel	13
MED	MED1140928266	0	solpaflex_tablet	Solpaflex tablet	16
MED	MED1140928274	0	ropinirole	Ropinirole	10
MED	MED1140928276	0	humatrope(rbe)_18iu(6mg)_inj_cartridge(pdr_for_recon)+dil	Humatrope(rbe) 18iu(6mg) inj cartridge(pdr for recon)+dil	57
MED	MED1140928284	0	moxonidine	Moxonidine	10
MED	MED1140928290	0	physiotens_200micrograms_tablet	Physiotens 200micrograms tablet	31
MED	MED1140928298	0	panoxyl_5_cream	Panoxyl 5 cream	15
MED	MED1140928338	0	requip_0.25mg_tablet	Requip 0.25mg tablet	20
MED	MED1140928346	0	gastrocote_s/f_liquid	Gastrocote s/f liquid	21
MED	MED1140928356	0	paxidorm_25mg_tablet	Paxidorm 25mg tablet	20
MED	MED1140928360	0	trimetrexate	Trimetrexate	12
MED	MED1140928366	0	neutrexin_25mg_injection_(pdr_for_recon)	Neutrexin 25mg injection (pdr for recon)	40
MED	MED1140928372	0	zydol_soluble_50mg_tablet	Zydol soluble 50mg tablet	25
MED	MED1140928384	0	ritonavir	Ritonavir	9
MED	MED1140928392	0	norvir_100mg_capsule	Norvir 100mg capsule	20
MED	MED1140928396	0	norvir_80mg/ml_oral_solution	Norvir 80mg/ml oral solution	28
MED	MED1140928462	0	micanol_1%_cream	Micanol 1% cream	16
MED	MED1140928472	0	micanol_3%_cream	Micanol 3% cream	16
MED	MED1140928502	0	famvir_750mg_tablet	Famvir 750mg tablet	19
MED	MED1140928596	0	morcap_sr_100mg_m/r_capsule	Morcap sr 100mg m/r capsule	27
MED	MED1140928604	0	morcap_sr_20mg_m/r_capsule	Morcap sr 20mg m/r capsule	26
MED	MED1140928606	0	morcap_sr_50mg_m/r_capsule	Morcap sr 50mg m/r capsule	26
MED	MED1140928624	0	frusemek_5mg/40mg_tablet	Frusemek 5mg/40mg tablet	24
MED	MED1140928656	0	advil_200mg_tablet	Advil 200mg tablet	18
MED	MED1140928674	0	erymin_250mg/5ml_s/f_suspension	Erymin 250mg/5ml s/f suspension	31
MED	MED1140928680	0	aludrox_liquid	Aludrox liquid	14
MED	MED1140928742	0	zamadol_50mg_capsule	Zamadol 50mg capsule	20
MED	MED1140928752	0	viridal_5_injection_(pdr_for_recon)+diluent	Viridal 5 injection (pdr for recon)+diluent	43
MED	MED1140928768	0	halciderm_topical_0.1%_cream	Halciderm topical 0.1% cream	28
MED	MED1140928774	0	hydroquinone_product	Hydroquinone product	20
MED	MED1140928840	0	tolfenamic_acid	Tolfenamic acid	15
MED	MED1140928844	0	clotam_200mg_capsule	Clotam 200mg capsule	20
MED	MED1140928848	0	arpimycin_125mg/5ml_suspension	Arpimycin 125mg/5ml suspension	30
MED	MED1140928850	0	arpimycin_250mg/5ml_suspension	Arpimycin 250mg/5ml suspension	30
MED	MED1140928852	0	arpimycin_500mg/5ml_suspension	Arpimycin 500mg/5ml suspension	30
MED	MED1140928878	0	zumenon_1mg_tablet	Zumenon 1mg tablet	18
MED	MED1140928880	0	geltears_gel	Geltears gel	12
MED	MED1140928916	0	olanzapine	Olanzapine	10
MED	MED1140928946	0	panadol_ultra_tablet	Panadol ultra tablet	20
MED	MED1140928954	0	paracetamol+diphenhydramine_hydrochloride_500mg/25mg_tablet	Paracetamol+diphenhydramine hydrochloride 500mg/25mg tablet	59
MED	MED1140928956	0	panadol_night_tablet	Panadol night tablet	20
MED	MED1140929012	0	pantoprazole	Pantoprazole	12
MED	MED1141145612	0	saquinavir	Saquinavir	10
MED	MED1141145618	0	invirase_200mg_capsule	Invirase 200mg capsule	22
MED	MED1141145626	0	digenac_xl_100_m/r_tablet	Digenac xl 100 m/r tablet	25
MED	MED1141145630	0	nitromin_400micrograms_cfc-free_spray	Nitromin 400micrograms cfc-free spray	37
MED	MED1141145638	0	nasobec_aqueous_50micrograms_nasal_spray	Nasobec aqueous 50micrograms nasal spray	40
MED	MED1141145646	0	glau-opt_0.25%_eye_drops	Glau-opt 0.25% eye drops	24
MED	MED1141145658	0	angiotensin_ii_receptor_antagonist	Angiotensin ii receptor antagonist	34
MED	MED1141145660	0	valsartan	Valsartan	9
MED	MED1141145668	0	diovan_40mg_capsule	Diovan 40mg capsule	19
MED	MED1141145704	0	monistat_2%_cream	Monistat 2% cream	17
MED	MED1141145706	0	dermonistat_cream	Dermonistat cream	17
MED	MED1141145710	0	alphosyl_shampoo	Alphosyl shampoo	16
MED	MED1141145722	0	slofenac_sr_75mg_m/r_tablet	Slofenac sr 75mg m/r tablet	27
MED	MED1141145782	0	deflazacort	Deflazacort	11
MED	MED1141145800	0	fortum_monovial_2g_i-v_infusion_(pdr_for_recon)	Fortum monovial 2g i-v infusion (pdr for recon)	47
MED	MED1141145812	0	minerals_-_magnesium	Minerals - magnesium	20
MED	MED1141145824	0	magnesiocard_2.5mmol/614.8mg_tablet	Magnesiocard 2.5mmol/614.8mg tablet	35
MED	MED1141145830	0	fybozest_orange_3.5g_s/f_granules	Fybozest orange 3.5g s/f granules	33
MED	MED1141145870	0	fortipine_la40_m/r_tablet	Fortipine la40 m/r tablet	25
MED	MED1141145880	0	cacit_d3_granules	Cacit d3 granules	17
MED	MED1141145896	0	letrozole	Letrozole	9
MED	MED1141145900	0	femara_2.5mg_tablet	Femara 2.5mg tablet	19
MED	MED1141145924	0	indinavir	Indinavir	9
MED	MED1141145988	0	crixivan_200mg_capsule	Crixivan 200mg capsule	22
MED	MED1141145990	0	crixivan_400mg_capsule	Crixivan 400mg capsule	22
MED	MED1141145996	0	imuran_10mg_tablet	Imuran 10mg tablet	18
MED	MED1141146030	0	muscinil_5mg_tablet	Muscinil 5mg tablet	19
MED	MED1141146044	0	laxoberal_5mg/5ml_liquid	Laxoberal 5mg/5ml liquid	24
MED	MED1141146046	0	phillips_milk_of_magnesia_suspension	Phillips milk of magnesia suspension	36
MED	MED1141146050	0	modisal_60_xl_m/r_tablet	Modisal 60 xl m/r tablet	24
MED	MED1141146054	0	keftid_250mg_capsule	Keftid 250mg capsule	20
MED	MED1141146062	0	lomont_70mg/5ml_s/f_suspension	Lomont 70mg/5ml s/f suspension	30
MED	MED1141146084	0	oralbalance_oral_gel	Oralbalance oral gel	20
MED	MED1141146112	0	keftid_500mg_capsule	Keftid 500mg capsule	20
MED	MED1141146120	0	klaricid_xl_500mg_m/r_tablet	Klaricid xl 500mg m/r tablet	28
MED	MED1141146124	0	atenolol+chlorthalidone	Atenolol+chlorthalidone	23
MED	MED1141146126	0	atenolol+bendrofluazide	Atenolol+bendrofluazide	23
MED	MED1141146128	0	atenolol+co-amilozide	Atenolol+co-amilozide	21
MED	MED1141146138	0	lipitor_10mg_tablet	Lipitor 10mg tablet	19
MED	MED1141146184	0	tenben_capsule	Tenben capsule	14
MED	MED1141146188	0	latanoprost	Latanoprost	11
MED	MED1141146198	0	xalatan_0.005%_eye_drops	Xalatan 0.005% eye drops	24
MED	MED1141146234	0	atorvastatin	Atorvastatin	12
MED	MED1141146250	0	entocort_2mg/100ml_enema	Entocort 2mg/100ml enema	24
MED	MED1141146324	0	adapalene	Adapalene	9
MED	MED1141146368	0	roferon-a_3million_iu/0.5ml_prefilled_syringe	Roferon-a 3million iu/0.5ml prefilled syringe	45
MED	MED1141146370	0	roferon-a_4.5million_iu/0.5ml_prefilled_syringe	Roferon-a 4.5million iu/0.5ml prefilled syringe	47
MED	MED1141146372	0	roferon-a_6million_iu/0.5ml_prefilled_syringe	Roferon-a 6million iu/0.5ml prefilled syringe	45
MED	MED1141146374	0	roferon-a_9million_iu/0.5ml_prefilled_syringe	Roferon-a 9million iu/0.5ml prefilled syringe	45
MED	MED1141146378	0	natrilix_sr_1.5mg_m/r_tablet	Natrilix sr 1.5mg m/r tablet	28
MED	MED1141146388	0	herpetad_cold_sore_5%_cream	Herpetad cold sore 5% cream	27
MED	MED1141146400	0	flexotard_100mg_m/r_tablet	Flexotard 100mg m/r tablet	26
MED	MED1141146404	0	diclotard_75_m/r_tablet	Diclotard 75 m/r tablet	23
MED	MED1141146422	0	urea+lauromacrogols_5%/3%_cream	Urea+lauromacrogols 5%/3% cream	31
MED	MED1141146426	0	balneum_plus_cream	Balneum plus cream	18
MED	MED1141146428	0	fexofenadine	Fexofenadine	12
MED	MED1141146488	0	viraferon_18million_iu/3ml_injection_solution	Viraferon 18million iu/3ml injection solution	45
MED	MED1141146508	0	nasacort_55micrograms_aqueous_nasal_spray	Nasacort 55micrograms aqueous nasal spray	41
MED	MED1141146568	0	indotard_mr_75mg_m/r_capsule	Indotard mr 75mg m/r capsule	28
MED	MED1141146606	0	calcium_carbonate+cholecalciferol_1.25g/200iu_tablet	Calcium carbonate+cholecalciferol 1.25g/200iu tablet	52
MED	MED1141146612	0	calceos_chewable_tablet	Calceos chewable tablet	23
MED	MED1141146728	0	altacite_500mg_tablet	Altacite 500mg tablet	21
MED	MED1141147308	0	noritate_1%_cream	Noritate 1% cream	17
MED	MED1141149110	0	cuprofen_5%_gel	Cuprofen 5% gel	15
MED	MED1141150246	0	sporanox_10mg/ml_oral_liquid	Sporanox 10mg/ml oral liquid	28
MED	MED1141150264	0	anbesol_adult_oral_gel	Anbesol adult oral gel	22
MED	MED1141150276	0	bazuka_gel	Bazuka gel	10
MED	MED1141150328	0	ecopace_12.5mg_tablet	Ecopace 12.5mg tablet	21
MED	MED1141150342	0	dermestril_25_patch	Dermestril 25 patch	19
MED	MED1141150426	0	dermacare_lotion_400ml	Dermacare lotion 400ml	22
MED	MED1141150430	0	dermacare_cream_150ml	Dermacare cream 150ml	21
MED	MED1141150454	0	soothelip_cold_sore_5%_cream	Soothelip cold sore 5% cream	28
MED	MED1141150478	0	decubal_cream	Decubal cream	13
MED	MED1141150500	0	slofedipine_20mg_m/r_tablet	Slofedipine 20mg m/r tablet	27
MED	MED1141150538	0	nifedotard_20mr_m/r_tablet	Nifedotard 20mr m/r tablet	26
MED	MED1141150560	0	kaplon_12.5mg_tablet	Kaplon 12.5mg tablet	20
MED	MED1141150594	0	interferon_beta-1a	Interferon beta-1a	18
MED	MED1141150596	0	avonex_6million_iu_injection_(pdr_for_recon)+solvent	Avonex 6million iu injection (pdr for recon)+solvent	52
MED	MED1141150602	0	methex_1mg/1ml_mixture	Methex 1mg/1ml mixture	22
MED	MED1141150612	0	palladone-sr_8mg_m/r_capsule	Palladone-sr 8mg m/r capsule	28
MED	MED1141150614	0	palladone-sr_16mg_m/r_capsule	Palladone-sr 16mg m/r capsule	29
MED	MED1141150616	0	palladone-sr_24mg_m/r_capsule	Palladone-sr 24mg m/r capsule	29
MED	MED1141150620	0	zolmitriptan	Zolmitriptan	12
MED	MED1141150624	0	zomig_2.5mg_tablet	Zomig 2.5mg tablet	18
MED	MED1141150682	0	cabaser_1mg_tablet	Cabaser 1mg tablet	18
MED	MED1141150690	0	hydromorphone_hydrochloride	Hydromorphone hydrochloride	27
MED	MED1141150694	0	palladone_1.3mg_capsule	Palladone 1.3mg capsule	23
MED	MED1141150698	0	palladone_2.6mg_capsule	Palladone 2.6mg capsule	23
MED	MED1141150700	0	diflucan_one_150mg_capsule	Diflucan one 150mg capsule	26
MED	MED1141150712	0	palladone-sr_2mg_m/r_capsule	Palladone-sr 2mg m/r capsule	28
MED	MED1141150714	0	palladone-sr_4mg_m/r_capsule	Palladone-sr 4mg m/r capsule	28
MED	MED1141150750	0	brimonidine_tartrate	Brimonidine tartrate	20
MED	MED1141150754	0	alphagan_0.2%_eye_drops	Alphagan 0.2% eye drops	23
MED	MED1141150834	0	donepezil_hydrochloride	Donepezil hydrochloride	23
MED	MED1141150840	0	aricept_5mg_tablet	Aricept 5mg tablet	18
MED	MED1141150866	0	maxolon_5mg_tablet	Maxolon 5mg tablet	18
MED	MED1141150898	0	angiotensin_ii_receptor_antagonist+diuretic	Angiotensin ii receptor antagonist+diuretic	43
MED	MED1141150922	0	jomethid_xl_200mg_m/r_capsule	Jomethid xl 200mg m/r capsule	29
MED	MED1141150926	0	verapress_mr_240_m/r_tablet	Verapress mr 240 m/r tablet	27
MED	MED1141150930	0	isotretinoin+erythromycin_0.05%/2%_gel	Isotretinoin+erythromycin 0.05%/2% gel	38
MED	MED1141150932	0	isotrexin_gel	Isotrexin gel	13
MED	MED1141150944	0	nasonex_0.05%_aqueous_nasal_spray	Nasonex 0.05% aqueous nasal spray	33
MED	MED1141150960	0	roferon-a_18million_iu/1ml_injection_solution	Roferon-a 18million iu/1ml injection solution	45
MED	MED1141151000	0	remifentanil	Remifentanil	12
MED	MED1141151008	0	ultiva_1mg_injection_(pdr_for_recon)	Ultiva 1mg injection (pdr for recon)	36
MED	MED1141151010	0	ultiva_2mg_injection_(pdr_for_recon)	Ultiva 2mg injection (pdr for recon)	36
MED	MED1141151012	0	ultiva_5mg_injection_(pdr_for_recon)	Ultiva 5mg injection (pdr for recon)	36
MED	MED1141151016	0	losartan_potassium+hydrochlorothiazide_50mg/12.5mg_tablet	Losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet	57
MED	MED1141151018	0	cozaar-comp_50mg/12.5mg_tablet	Cozaar-comp 50mg/12.5mg tablet	30
MED	MED1141151026	0	eurax_hc_cream	Eurax hc cream	14
MED	MED1141151184	0	aqsia_eye_irrigation_solution	Aqsia eye irrigation solution	29
MED	MED1141151196	0	bss_eye_irrigation_solution	Bss eye irrigation solution	27
MED	MED1141151284	0	naratriptan	Naratriptan	11
MED	MED1141151288	0	naramig_2.5mg_tablet	Naramig 2.5mg tablet	20
MED	MED1141151346	0	ciproxin_100mg_tablet	Ciproxin 100mg tablet	21
MED	MED1141151368	0	sandrena_0.5mg_gel	Sandrena 0.5mg gel	18
MED	MED1141151376	0	sleepia_50mg_capsule	Sleepia 50mg capsule	20
MED	MED1141151382	0	hypapril_12.5mg_tablet	Hypapril 12.5mg tablet	22
MED	MED1141151390	0	raciran_150mg_tablet	Raciran 150mg tablet	20
MED	MED1141151424	0	hydrocortisone_acetate+neomycin_sulphate_1.5%/0.5%_eye_drops	Hydrocortisone acetate+neomycin sulphate 1.5%/0.5% eye drops	60
MED	MED1141151474	0	viazem_xl_120mg_m/r_capsule	Viazem xl 120mg m/r capsule	27
MED	MED1141151558	0	expulin_dry_cough_s/f_linctus	Expulin dry cough s/f linctus	29
MED	MED1141151588	0	altretamine	Altretamine	11
MED	MED1141151592	0	hexalen_50mg_capsule	Hexalen 50mg capsule	20
MED	MED1141151606	0	driclor_dusting_powder	Driclor dusting powder	22
MED	MED1141151616	0	expulin_decongestant_paediatric_s/f_linctus	Expulin decongestant paediatric s/f linctus	43
MED	MED1141151718	0	evorel_conti_patch	Evorel conti patch	18
MED	MED1141151744	0	lemlax_liquid	Lemlax liquid	13
MED	MED1141151848	0	emulsiderm_emollient_emulsion	Emulsiderm emollient emulsion	29
MED	MED1141151884	0	keftid_125mg/5ml_s/f_suspension	Keftid 125mg/5ml s/f suspension	31
MED	MED1141151886	0	keftid_250mg/5ml_s/f_suspension	Keftid 250mg/5ml s/f suspension	31
MED	MED1141151924	0	enprin_75mg_e/c_tablet	Enprin 75mg e/c tablet	22
MED	MED1141151934	0	medinol_over_six_250mg/5ml_s/f_suspension	Medinol over six 250mg/5ml s/f suspension	41
MED	MED1141151938	0	orovite_comploment_b6_100mg_m/r_tablet	Orovite comploment b6 100mg m/r tablet	38
MED	MED1141151946	0	cipramil_10mg_tablet	Cipramil 10mg tablet	20
MED	MED1141151978	0	reboxetine	Reboxetine	10
MED	MED1141151982	0	edronax_4mg_tablet	Edronax 4mg tablet	18
MED	MED1141152022	0	panoxyl_10_lotion	Panoxyl 10 lotion	17
MED	MED1141152024	0	panoxyl_5_lotion	Panoxyl 5 lotion	16
MED	MED1141152062	0	ampitrin_250mg_capsule	Ampitrin 250mg capsule	22
MED	MED1141152068	0	ampitrin_500mg_capsule	Ampitrin 500mg capsule	22
