#GBE_category	GBE_ID	N	N_GBE	N_NBW	N_AFR	N_SAS	N_EAS	N_SMR	N_OTH	N_META	GBE_NAME	GBE_short_name	GBE_short_name_len
Health_and_medical_history	BIN3414	47191	31946	2276	549	501	50	4349	2407	42078	Hip_pain_for_3+_months	Hip pain for 3+ months	22
Health_and_medical_history	BIN3571	93188	61276	4745	1347	1696	185	8505	5617	83371	Back_pain_for_3+_months	Back pain for 3+ months	23
Health_and_medical_history	BIN3606	15553	9257	892	411	517	32	1452	1153	13714	Chest_pain_or_discomfort_walking_normally	Chest pain or discomfort walking normally	41
Health_and_medical_history	BIN3616	25299	16192	1303	485	595	48	2384	1459	22466	Chest_pain_due_to_walking_ceases_when_standing_still	Chest pain due to walking ceases when standing still	52
Health_and_medical_history	BIN3741	25367	16256	1437	436	415	47	2277	1682	22550	Stomach/abdominal_pain_for_3+_months	Stomach/abdominal pain for 3+ months	36
Health_and_medical_history	BIN3751	18250	11898	939	317	356	40	1712	1006	16268	Chest_pain_or_discomfort_when_walking_uphill_or_hurrying	Chest pain or discomfort when walking uphill or hurrying	56
Health_and_medical_history	BIN3773	90156	60257	4133	1321	1563	146	8352	4902	80674	Knee_pain_for_3+_months	Knee pain for 3+ months	23
Health_and_medical_history	BIN3799	46935	31032	2469	519	816	76	4114	2893	41919	Headaches_for_3+_months	Headaches for 3+ months	23
Health_and_medical_history	BIN4041	1116	659	65	38	65	6	80	84	991	Gestational_diabetes_only	Gestational diabetes only	25
Health_and_medical_history	BIN4067	4687	3034	266	54	53	3	451	302	4160	Facial_pains_for_3+_months	Facial pains for 3+ months	26
Health_and_medical_history	BIN4728	49982	31230	2534	1346	1941	147	4312	3285	44795	Leg_pain_on_walking	Leg pain on walking	19
Health_and_medical_history	BIN4792	226	113	10	9	21	1	24	22	190	Cochlear_implant	Cochlear implant	16
Health_and_medical_history	BIN5452	30613	18802	1541	862	1310	64	2683	2119	27381	Leg_pain_when_standing_still_or_sitting	Leg pain when standing still or sitting	39
Health_and_medical_history	BIN5463	16711	9742	837	626	1003	43	1413	1221	14885	Leg_pain_in_calf/calves	Leg pain in calf/calves	23
Health_and_medical_history	BIN5474	33339	20336	1593	1005	1580	92	2909	2283	29798	Leg_pain_when_walking_uphill_or_hurrying	Leg pain when walking uphill or hurrying	40
Health_and_medical_history	BIN5485	27346	17184	1353	682	977	56	2409	1817	24478	Leg_pain_when_walking_normally	Leg pain when walking normally	30
Health_and_medical_history	BIN5496	9848	6141	530	264	379	25	874	632	8845	Leg_pain_when_walking_ever_disappears_while_walking	Leg pain when walking ever disappears while walking	51
Health_and_medical_history	BIN5529	1946	1060	112	85	139	3	151	178	1728	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	Surgery on leg arteries (other than for varicose veins)	55
Health_and_medical_history	INI2217	430929	294456	20985	4649	6046	945	39148	23360	389589	Age_started_wearing_glasses_or_contact_lenses	Age started wearing glasses or contact lenses	45
Health_and_medical_history	INI2966	127008	85689	5696	2132	2056	227	11824	6585	114209	Age_high_blood_pressure_diagnosed	Age high BP diagnosed	21
Health_and_medical_history	INI2976	26219	16223	1059	673	1344	58	2334	1710	23401	Age_diabetes_diagnosed	Age diabetes diagnosed	22
Health_and_medical_history	INI3627	15775	10515	660	131	400	14	1570	779	14055	Age_angina_diagnosed	Age angina diagnosed	20
Health_and_medical_history	INI3761	103551	69835	5147	1401	1462	458	8859	6147	93309	Age_hay_fever,_rhinitis_or_eczema_diagnosed	Age hay fever, rhinitis or eczema diagnosed	43
Health_and_medical_history	INI3786	52890	35527	2597	613	815	85	4688	3020	47345	Age_asthma_diagnosed	Age asthma diagnosed	20
Health_and_medical_history	INI3894	11850	8028	470	70	292	7	1215	585	10660	Age_heart_attack_diagnosed	Age heart attack diagnosed	26
Health_and_medical_history	INI3992	7177	4818	447	29	59	7	663	357	6373	Age_emphysema/chronic_bronchitis_diagnosed	Age emphysema/chronic bronchitis diagnosed	42
Health_and_medical_history	INI4012	9818	6723	461	104	89	3	878	476	8731	Age_deep-vein_thrombosis_(DVT,_blood_clot_in_leg)_diagnosed	Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed	59
Health_and_medical_history	INI4022	4184	2860	200	47	29	3	381	208	3725	Age_pulmonary_embolism_(blood_clot_in_lung)_diagnosed	Age PE (blood clot in lung) diagnosed	37
Health_and_medical_history	INI4056	7913	5391	376	86	115	5	714	381	7063	Age_stroke_diagnosed	Age stroke diagnosed	20
Health_and_medical_history	INI4689	3937	2559	179	112	115	12	341	216	3522	Age_glaucoma_diagnosed	Age glaucoma diagnosed	22
Health_and_medical_history	INI4700	13619	8963	597	241	399	53	1203	784	12240	Age_cataract_diagnosed	Age cataract diagnosed	22
Health_and_medical_history	INI4814	64265	42961	3258	990	1233	158	5584	3596	57780	Tinnitus_severity/nuisance	Tinnitus severity/nuisance	26
Health_and_medical_history	INI5430	1102	722	59	30	24	1	90	75	1000	Age_when_loss_of_vision_due_to_injury_or_trauma_diagnosed	Age when loss of vision due to injury or trauma diagnosed	57
Health_and_medical_history	INI5901	2141	1172	99	113	183	5	153	181	1901	Age_when_diabetes-related_eye_disease_diagnosed	Age when diabetes-related eye disease diagnosed	47
Health_and_medical_history	INI5923	2305	1514	123	43	34	3	211	137	2062	Age_macular_degeneration_diagnosed	Age macular degeneration diagnosed	34
Health_and_medical_history	INI5945	3623	2411	227	56	67	9	275	237	3273	Age_other_serious_eye_condition_diagnosed	Age other serious eye condition diagnosed	41
Health_and_medical_history	QT_FC1002178	499147	336026	24733	6303	7619	1125	44402	27841	448049	Overall_health_rating	Overall health rating	21
Health_and_medical_history	QT_FC1002296	499903	336589	24790	6336	7492	1118	44521	27883	448729	Falls_in_the_last_year	Falls in the last year	22
Health_and_medical_history	QT_FC1002306	492940	332169	24477	6079	7329	1104	43905	27423	442486	Weight_change_compared_with_1_year_ago	Weight change compared with 1 year ago	38
Health_and_medical_history	QT_FC1004803	209028	138102	11174	3651	4768	539	17630	12390	188254	Tinnitus_severity	Tinnitus severity	17
Hearing_test	BIN4232	204622	135691	10960	3477	4346	523	17303	12064	184364	Hearing_test_triplet_correct_(left)	Hearing test triplet correct (L)	32
Hearing_test	BIN4243	204651	135676	10963	3499	4362	526	17277	12071	184374	Hearing_test_triplet_correct_(right)	Hearing test triplet correct (R)	32
Hearing_test	INI20019	195593	129419	10561	3421	4249	512	16544	11548	176254	Speech-reception-threshold_(SRT)_estimate_(left)	Speech-reception-threshold (SRT) estimate (L)	45
Hearing_test	INI20021	195909	129559	10567	3424	4272	513	16564	11593	176492	Speech-reception-threshold_(SRT)_estimate_(right)	Speech-reception-threshold (SRT) estimate (R)	45
Hearing_test	INI4230	206750	136907	11071	3575	4475	528	17478	12226	186260	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	Signal-to-noise-ratio (SNR) of triplet (L)	42
Hearing_test	INI4233	193090	127557	10396	3429	4283	497	16314	11439	173915	Mean_signal-to-noise_ratio_(SNR),_(left)	Mean signal-to-noise ratio (SNR), (L)	37
Hearing_test	INI4241	206823	136880	11079	3594	4487	530	17466	12251	186287	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	Signal-to-noise-ratio (SNR) of triplet (R)	42
Hearing_test	INI4244	193414	127673	10455	3433	4298	507	16316	11530	174212	Mean_signal-to-noise_ratio_(SNR),_(right)	Mean signal-to-noise ratio (SNR), (R)	37
Hearing_test	INI4270	166457	110791	8958	2704	3350	443	14059	9725	150030	Volume_level_set_by_participant_(left)	Volume level set by participant (L)	35
Hearing_test	INI4277	165204	109740	8894	2714	3357	408	13957	9774	148844	Volume_level_set_by_participant_(right)	Volume level set by participant (R)	35
Heart_MRI	INI22420	39705	27768	1708	192	320	87	3661	1989	35725	LV_ejection_fraction	LV ejection fraction	20
Heart_MRI	INI22421	39705	27768	1708	192	320	87	3661	1989	35725	LV_end_diastolic_volume	LV end diastolic volume	23
Heart_MRI	INI22422	39705	27768	1708	192	320	87	3661	1989	35725	LV_end_systolic_volume	LV end systolic volume	22
Heart_MRI	INI22423	39705	27768	1708	192	320	87	3661	1989	35725	LV_stroke_volume	LV stroke volume	16
Heart_MRI	INI22424	39705	27768	1708	192	320	87	3661	1989	35725	Cardiac_output	Cardiac output	14
Heart_MRI	INI22425	39698	27762	1708	192	320	87	3660	1989	35718	Cardiac_index	Cardiac index	13
Heart_MRI	INI22426	39705	27768	1708	192	320	87	3661	1989	35725	Average_heart_rate	Ave. heart rate	15
Heart_MRI	INI22427	39698	27762	1708	192	320	87	3660	1989	35718	Body_surface_area	Body surface area	17
Hospital_inpatient	BIN_FC10041216	4	3	0	0	0	0	0	0	0	Informally_detained	Informally detained	19
Hospital_inpatient	BIN_FC10041226	6373	3848	434	164	167	29	365	539	5546	Sex_of_baby_is_male	Sex of baby is male	19
Hospital_inpatient	BIN_FC20041216	3	2	0	0	0	0	1	0	0	Detained_under_Mental_Health_Act,_Section_3	Detained under Mental Health Act, Section 3	43
Hospital_inpatient	BIN_FC20041226	11996	7452	741	319	243	38	824	842	10459	Sex_of_baby_is_female	Sex of baby is female	21
Hospital_inpatient	BIN_FC30041216	1	1	0	0	0	0	0	0	0	Detained_under_Mental_Health_Act,_Section_5(2)	Detained under Mental Health Act, Section 5(2)	46
Hospital_inpatient	BIN_FC30041226	78	55	3	1	0	0	4	6	55	Sex_of_baby_is_intermediate	Sex of baby is intermediate	27
Hospital_inpatient	BIN41215	3073	2098	110	28	18	8	297	167	2718	Detention_categories	Detention categories	20
Lifestyle_and_environment	BIN_FC10001140	6585	4284	381	51	177	18	604	389	5904	Did_not_use_mobile_phone_2_years_ago	Did not use mobile phone 2 years ago	36
Lifestyle_and_environment	BIN_FC10001150	155656	105086	7614	2268	2539	326	14170	8485	140488	Usual_side_of_head_for_mobile_phone_use_(left)	Usual side of head for mobile phone use (L)	43
Lifestyle_and_environment	BIN_FC10001249	123422	84535	7036	583	628	82	11450	6628	110942	Past_tobacco_smoking_(Smoked_on_most_or_all_days)	Past tobacco smoking (Smoked on most or all days)	49
Lifestyle_and_environment	BIN_FC10001259	48077	31648	2793	685	766	96	4356	3028	43372	Smoking/smokers_in_household	Smoking/smokers in household	28
Lifestyle_and_environment	BIN_FC10001418	36707	22310	2342	1042	1467	175	3080	2660	33076	Milk_type:_Full_cream	Milk type: Full cream	21
Lifestyle_and_environment	BIN_FC10001428	57108	36053	3909	1141	1147	242	4792	4282	51566	Spread_type:_Never/rarely_use_spread	Spread type: Never/rarely use spread	36
Lifestyle_and_environment	BIN_FC10001448	130981	88741	5327	1832	2191	372	12267	7015	117745	Bread_type:_White	Bread type: White	17
Lifestyle_and_environment	BIN_FC10001468	73263	50465	2935	837	905	102	6650	3808	65702	Cereal_type:_Bran_cereal_(e.g._All_Bran,_Branflakes)	Cereal type: Bran cereal (e.g. All Bran, Branflakes)	52
Lifestyle_and_environment	BIN_FC10001508	78623	55630	2732	919	556	92	7123	3829	70881	Coffee_type:_Decaffeinated_coffee_(any_type)	Coffee type: Decaffeinated coffee (any type)	44
Lifestyle_and_environment	BIN_FC10001538	58819	37726	2719	1242	1627	93	5300	3576	52283	Major_dietary_changes_in_the_last_5_years_becuase_of_illness	Major dietary changes in the last 5 years becuase of illness	60
Lifestyle_and_environment	BIN_FC10001628	78647	54624	3856	616	613	150	7138	3839	70836	Alcohol_intake_versus_10_years_previously_(More_nowadays)	Alcohol intake versus 10 years previously (More nowadays)	57
Lifestyle_and_environment	BIN_FC10001727	106433	67914	5648	1589	2149	421	9570	9231	96522	Ease_of_skin_tanning_(Get_very_tanned)	Ease of skin tanning (Get very tanned)	38
Lifestyle_and_environment	BIN_FC10001757	345801	231029	17565	5603	5297	934	30752	20926	312106	Facial_ageing_(Younger_than_you_are)	Facial ageing (Younger than you are)	36
Lifestyle_and_environment	BIN_FC10002159	16325	10262	1513	218	179	53	1260	1275	14760	Ever_had_same-sex_intercourse	Ever had same-sex intercourse	29
Lifestyle_and_environment	BIN_FC10002267	53396	29021	2951	3409	3715	316	4234	4771	48417	Use_of_sun/uv_protection_(Never/rarely)	Use of sun/uv protection (Never/rarely)	39
Lifestyle_and_environment	BIN_FC10002644	63005	42778	3751	599	578	79	5618	3714	57117	Light_smokers,_at_least_100_smokes_in_lifetime	Light smokers, at least 100 smokes in lifetime	46
Lifestyle_and_environment	BIN_FC10002654	35255	23515	1368	517	1051	109	3267	1807	31634	Non-butter_spread_type:_Soft_(tub)_margarine	Non-butter spread type: Soft (tub) margarine	44
Lifestyle_and_environment	BIN_FC10002877	109835	75113	6170	533	580	75	10215	5899	98585	Type_of_tobacco_previously_smoked_(manufactured_cigarettes)	Type of tobacco previously smoked (manufactured cigarettes)	59
Lifestyle_and_environment	BIN_FC10002907	53383	36497	3164	278	244	33	5010	3062	48288	Ever_stopped_smoking_for_6+_months	Ever stopped smoking for 6+ months	34
Lifestyle_and_environment	BIN_FC10003446	27531	17671	1716	360	364	57	2438	1873	24479	Type_of_tobacco_currently_smoked_(manufactured_cigarettes)	Type of tobacco currently smoked (manufactured cigarettes)	58
Lifestyle_and_environment	BIN_FC10003486	32639	21275	1987	343	314	48	2940	2135	29042	Ever_tried_to_stop_smoking	Ever tried to stop smoking	26
Lifestyle_and_environment	BIN_FC10003731	19307	12317	1111	363	434	53	1707	1267	17252	Former_alcohol_drinker	Former alcohol drinker	22
Lifestyle_and_environment	BIN_FC10005959	1813	1275	72	9	12	1	162	115	1636	Previously_smoked_cigarettes_on_most/all_days	Previously smoked cigarettes on most/all days	45
Lifestyle_and_environment	BIN_FC10006157	15100	10316	870	51	108	8	1383	856	13592	Why_stopped_smoking_Illness	Why stopped smoking Illness	27
Lifestyle_and_environment	BIN_FC10006164	464880	317281	23151	5246	6456	999	41535	25431	420099	Types_of_physical_activity_in_last_4_weeks_(any_of_walking,_other_exercises,_strenuous_sports,_light/heavy_DIY)	Types of physical activity in last 4 weeks (any of walking, other exercises, strenuous sports, light/heavy DIY)	111
Lifestyle_and_environment	BIN_FC10010016	367	27	0	0	1	0	4	4	27	Regular_use_of_hands-free_device/speakerphone_with_mobile_phone_(pilot)	Regular use of hands-free device/speakerphone with mobile phone (pilot)	71
Lifestyle_and_environment	BIN_FC10010105	2747	292	13	0	3	0	32	34	292	Internet_user_(pilot)	Internet user (pilot)	21
Lifestyle_and_environment	BIN_FC10010114	2354	247	11	0	3	0	24	32	247	Willing_to_be_contacted_by_email_(pilot)	Willing to be contacted by email (pilot)	40
Lifestyle_and_environment	BIN_FC10010895	450	37	1	0	0	0	5	4	37	Light_smokers,_at_least_100_smokes_in_lifetime_(pilot)	Light smokers, at least 100 smokes in lifetime (pilot)	54
Lifestyle_and_environment	BIN_FC1001747	53671	38964	2765	1	11	0	4900	1593	48233	Hair_colour_(natural,_before_greying)_blonde	Hair colour (natural, before greying) blonde	44
Lifestyle_and_environment	BIN_FC10020116	275308	184861	11638	4607	6037	905	24111	14901	247060	Never_Smoker	Never Smoker	12
Lifestyle_and_environment	BIN_FC10020117	23079	10790	979	1100	3151	277	1699	2378	20374	Never_Drinker	Never Drinker	13
Lifestyle_and_environment	BIN_FC1002159	16325	10262	1513	218	179	53	1260	1275	14760	Ever_had_same-sex_intercourse	Ever had same-sex intercourse	29
Lifestyle_and_environment	BIN_FC1006144	15196	9145	828	444	892	24	1361	930	13624	Never_eat_eggs	Never eat eggs	14
Lifestyle_and_environment	BIN_FC20001140	156451	104560	7630	2564	2500	353	14033	9426	141066	Mobile_phone_use_is_now_more_frequent_than_2_years_ago	Mobile phone use is now more frequent than 2 years ago	54
Lifestyle_and_environment	BIN_FC20001150	248651	168448	12535	2822	3476	568	22118	14514	224481	Usual_side_of_head_for_mobile_phone_use_(right)	Usual side of head for mobile phone use (R)	43
Lifestyle_and_environment	BIN_FC20001249	67934	45704	4013	743	581	95	5957	4133	61226	Past_tobacco_smoking_(Smoked_occasionally)	Past tobacco smoking (Smoked occasionally)	42
Lifestyle_and_environment	BIN_FC20001418	328567	223972	15181	3344	4906	654	29615	17203	294875	Milk_type:_Semi-skimmed	Milk type: Semi-skimmed	23
Lifestyle_and_environment	BIN_FC20001428	194418	130730	10733	2334	2398	412	17370	11463	175440	Spread_type:_Butter/spreadable_butter	Spread type: Butter/spreadable butter	37
Lifestyle_and_environment	BIN_FC20001448	65977	41959	3677	1455	2039	179	5877	4238	59424	Bread_type:_Brown	Bread type: Brown	17
Lifestyle_and_environment	BIN_FC20001468	77226	53551	2595	785	1259	80	7176	3494	68940	Cereal_type:_Biscuit_cereal_(e.g._Weetabix)	Cereal type: Biscuit cereal (e.g. Weetabix)	43
Lifestyle_and_environment	BIN_FC20001508	220960	153527	8877	1999	2509	427	20718	11133	199190	Coffee_type:_Instant_coffee	Coffee type: Instant coffee	27
Lifestyle_and_environment	BIN_FC20001538	152024	101636	7696	2351	2115	277	13582	8990	136647	Major_dietary_changes_in_the_last_5_years_not_because_of_illness	Major dietary changes in the last 5 years not because of illness	64
Lifestyle_and_environment	BIN_FC20001628	182726	126845	9017	1462	1511	382	16065	9542	164824	Alcohol_intake_versus_10_years_previously_(About_the_same)	Alcohol intake versus 10 years previously (About the same)	58
Lifestyle_and_environment	BIN_FC20001727	196592	137491	9176	1138	2409	422	17526	10008	178170	Ease_of_skin_tanning_(Get_moderately_tanned)	Ease of skin tanning (Get moderately tanned)	44
Lifestyle_and_environment	BIN_FC20001757	9938	6314	580	118	380	22	909	599	8922	Facial_ageing_(Older_than_you_are)	Facial ageing (Older than you are)	34
Lifestyle_and_environment	BIN_FC20002267	174680	118630	8425	1944	2572	519	15680	10255	158025	Use_of_sun/uv_protection_(Sometimes)	Use of sun/uv protection (Sometimes)	36
Lifestyle_and_environment	BIN_FC20002654	432	225	36	25	28	2	33	35	382	Non-butter_spread_type:_Hard_(block)_margarine	Non-butter spread type: Hard (block) margarine	46
Lifestyle_and_environment	BIN_FC20002877	8429	5676	650	27	27	3	731	538	7649	Type_of_tobacco_previously_smoked_(hand-rolled_cigarettes)	Type of tobacco previously smoked (hand-rolled cigarettes)	58
Lifestyle_and_environment	BIN_FC20003446	9309	5954	639	87	61	10	840	663	8254	Type_of_tobacco_currently_smoked_(hand-rolled_cigarettes)	Type of tobacco currently smoked (hand-rolled cigarettes)	57
